book_num,paragraph,rob_sentiment,rob_score,rob_all_scores,rob_emotion,rob_emotion_score,all_emotion_scores
1,I bet harry murmur watch snape baring tooth one two three both swung wand head point opponent snape cry expelliarmus there dazzle flash scarlet light lockhart blast foot he fly backward stage smash wall slide sprawl floor malfoy slytherin cheer hermione dancing tiptoe,neutral,0.7289563,"{'neutral': 0.7289563, 'positive': 0.19489875, 'negative': 0.076144986}",neutral,0.9662,"[{'label': 'neutral', 'score': 0.9662446975708008}, {'label': 'approval', 'score': 0.010926753282546997}, {'label': 'annoyance', 'score': 0.007049021311104298}, {'label': 'excitement', 'score': 0.0069705224595963955}, {'label': 'admiration', 'score': 0.0055926344357430935}, {'label': 'realization', 'score': 0.005415582098066807}, {'label': 'joy', 'score': 0.005159561987966299}, {'label': 'amusement', 'score': 0.0051168836653232574}, {'label': 'disappointment', 'score': 0.003548837499693036}, {'label': 'disgust', 'score': 0.003481765976175666}, {'label': 'anger', 'score': 0.003428539726883173}, {'label': 'fear', 'score': 0.002775219501927495}, {'label': 'sadness', 'score': 0.002601691521704197}, {'label': 'disapproval', 'score': 0.0024321991950273514}, {'label': 'love', 'score': 0.0024039195850491524}, {'label': 'surprise', 'score': 0.0021609251853078604}, {'label': 'optimism', 'score': 0.001992614706978202}, {'label': 'confusion', 'score': 0.0018586331279948354}, {'label': 'desire', 'score': 0.001585481222718954}, {'label': 'curiosity', 'score': 0.0015669112326577306}, {'label': 'embarrassment', 'score': 0.0013845975045114756}, {'label': 'caring', 'score': 0.0011976778041571379}, {'label': 'gratitude', 'score': 0.0009870299836620688}, {'label': 'pride', 'score': 0.0008997305412776768}, {'label': 'grief', 'score': 0.0006843250012025237}, {'label': 'nervousness', 'score': 0.0005838152719661593}, {'label': 'relief', 'score': 0.0005767854163423181}, {'label': 'remorse', 'score': 0.0004643453867174685}]"
1,when I count three cast charm disarm opponent disarm want accident one two three harry swung wand high malfoy already start two his spell hit harry hard feel though hit head saucepan he stumble everything still seem work waste time harry pointed wand straight malfoy shout rictusempra a jet silver light hit malfoy stomach double wheezing I say disarm lockhart shout alarm head battle crowd malfoy sank knee harry hit tickling charm could barely move laugh,neutral,0.6812941,"{'neutral': 0.6812941, 'negative': 0.23400584, 'positive': 0.084700026}",neutral,0.7934,"[{'label': 'neutral', 'score': 0.793397843837738}, {'label': 'amusement', 'score': 0.12951676547527313}, {'label': 'annoyance', 'score': 0.04491434618830681}, {'label': 'disapproval', 'score': 0.010173570364713669}, {'label': 'disappointment', 'score': 0.009417450986802578}, {'label': 'realization', 'score': 0.008679104037582874}, {'label': 'sadness', 'score': 0.007247031666338444}, {'label': 'anger', 'score': 0.007207891438156366}, {'label': 'disgust', 'score': 0.005809247959405184}, {'label': 'joy', 'score': 0.005677049979567528}, {'label': 'approval', 'score': 0.004743002355098724}, {'label': 'embarrassment', 'score': 0.004186760168522596}, {'label': 'confusion', 'score': 0.001583362347446382}, {'label': 'optimism', 'score': 0.001565521932207048}, {'label': 'fear', 'score': 0.0013822102919220924}, {'label': 'excitement', 'score': 0.001252065529115498}, {'label': 'surprise', 'score': 0.0011288680834695697}, {'label': 'curiosity', 'score': 0.0010957636404782534}, {'label': 'desire', 'score': 0.0009420574642717838}, {'label': 'caring', 'score': 0.0009159357286989689}, {'label': 'nervousness', 'score': 0.0007655530935153365}, {'label': 'admiration', 'score': 0.0007430202676914632}, {'label': 'grief', 'score': 0.0005983618902973831}, {'label': 'remorse', 'score': 0.0005675539723597467}, {'label': 'love', 'score': 0.0005574038368649781}, {'label': 'relief', 'score': 0.0005421239766292274}, {'label': 'gratitude', 'score': 0.0004305866314098239}, {'label': 'pride', 'score': 0.00032006046967580914}]"
1,a jet silver light hit malfoy stomach double wheezing I say disarm lockhart shout alarm head battle crowd malfoy sank knee harry hit tickling charm could barely move laugh harry hang back vague feeling would unsporte bewitch malfoy floor mistake gasp breath malfoy point wand harry knee choke tarantallegra next second harry leg begin jerk around control kind quickstep stop stop scream lockhart snape take charge,neutral,0.56971717,"{'neutral': 0.56971717, 'negative': 0.3881731, 'positive': 0.042109687}",neutral,0.8954,"[{'label': 'neutral', 'score': 0.8954426646232605}, {'label': 'amusement', 'score': 0.07188528776168823}, {'label': 'annoyance', 'score': 0.015905914828181267}, {'label': 'approval', 'score': 0.007038725074380636}, {'label': 'joy', 'score': 0.006292236037552357}, {'label': 'realization', 'score': 0.006239230744540691}, {'label': 'disapproval', 'score': 0.004692502319812775}, {'label': 'disgust', 'score': 0.0046068341471254826}, {'label': 'anger', 'score': 0.004442078992724419}, {'label': 'disappointment', 'score': 0.0037365485914051533}, {'label': 'sadness', 'score': 0.00365488906390965}, {'label': 'excitement', 'score': 0.002375529147684574}, {'label': 'fear', 'score': 0.002263158094137907}, {'label': 'embarrassment', 'score': 0.002221263712272048}, {'label': 'optimism', 'score': 0.001543485326692462}, {'label': 'confusion', 'score': 0.0014620994916185737}, {'label': 'admiration', 'score': 0.0013915718300268054}, {'label': 'love', 'score': 0.0011968851322308183}, {'label': 'surprise', 'score': 0.0011293493444100022}, {'label': 'caring', 'score': 0.0011050201719626784}, {'label': 'desire', 'score': 0.0010730010690167546}, {'label': 'curiosity', 'score': 0.0010375970741733909}, {'label': 'nervousness', 'score': 0.0006256057531572878}, {'label': 'grief', 'score': 0.0005474375211633742}, {'label': 'gratitude', 'score': 0.0005383942043408751}, {'label': 'relief', 'score': 0.00047418937901966274}, {'label': 'remorse', 'score': 0.00043925465433858335}, {'label': 'pride', 'score': 0.0004147717554587871}]"
1,stop stop scream lockhart snape take charge finite incantatem shout harry foot stop dance malfoy stop laugh able look a haze greenish smoke hover scene both neville justin lie floor pant ron hold ashenface seamus apologize whatever broken wand do hermione millicent bulstrode still move millicent hermione headlock hermione whimpering pain wand lie forget floor,neutral,0.5233606,"{'neutral': 0.5233606, 'negative': 0.43645984, 'positive': 0.04017951}",neutral,0.9238,"[{'label': 'neutral', 'score': 0.9238083958625793}, {'label': 'amusement', 'score': 0.02512587606906891}, {'label': 'annoyance', 'score': 0.015265112742781639}, {'label': 'approval', 'score': 0.007579095661640167}, {'label': 'disapproval', 'score': 0.005179963540285826}, {'label': 'anger', 'score': 0.005039519164711237}, {'label': 'realization', 'score': 0.004662210121750832}, {'label': 'joy', 'score': 0.003990981727838516}, {'label': 'disgust', 'score': 0.003868392901495099}, {'label': 'disappointment', 'score': 0.002950690221041441}, {'label': 'excitement', 'score': 0.0025758410338312387}, {'label': 'sadness', 'score': 0.0021355291828513145}, {'label': 'confusion', 'score': 0.0021014621015638113}, {'label': 'fear', 'score': 0.0017742072232067585}, {'label': 'embarrassment', 'score': 0.0015452926745638251}, {'label': 'admiration', 'score': 0.0015386304585263133}, {'label': 'curiosity', 'score': 0.0014576161047443748}, {'label': 'surprise', 'score': 0.0012170125264674425}, {'label': 'optimism', 'score': 0.0012000936549156904}, {'label': 'caring', 'score': 0.0008368630078621209}, {'label': 'love', 'score': 0.0008298389730043709}, {'label': 'desire', 'score': 0.0008221136522479355}, {'label': 'gratitude', 'score': 0.0005510791670531034}, {'label': 'nervousness', 'score': 0.0004477670299820602}, {'label': 'grief', 'score': 0.00039922870928421617}, {'label': 'relief', 'score': 0.0003495918645057827}, {'label': 'pride', 'score': 0.00033663384965620935}, {'label': 'remorse', 'score': 0.000267377239651978}]"
1,but lockhart listen three two one go shout malfoy raise wand quickly bellow serpensortia the end wand explode harry watch aghast long black snake shot fall heavily onto floor raise ready strike,neutral,0.8398652,"{'neutral': 0.8398652, 'negative': 0.08158768, 'positive': 0.07854716}",neutral,0.9426,"[{'label': 'neutral', 'score': 0.9426424503326416}, {'label': 'excitement', 'score': 0.010944046080112457}, {'label': 'fear', 'score': 0.008686003275215626}, {'label': 'amusement', 'score': 0.008200861513614655}, {'label': 'approval', 'score': 0.007774711586534977}, {'label': 'annoyance', 'score': 0.007758454419672489}, {'label': 'admiration', 'score': 0.006421950645744801}, {'label': 'joy', 'score': 0.005526439286768436}, {'label': 'disgust', 'score': 0.005256933160126209}, {'label': 'realization', 'score': 0.004940943326801062}, {'label': 'anger', 'score': 0.004682180471718311}, {'label': 'surprise', 'score': 0.004053841345012188}, {'label': 'disappointment', 'score': 0.003078485606238246}, {'label': 'sadness', 'score': 0.00271669146604836}, {'label': 'curiosity', 'score': 0.0020314480643719435}, {'label': 'embarrassment', 'score': 0.001963124144822359}, {'label': 'disapproval', 'score': 0.001956084044650197}, {'label': 'confusion', 'score': 0.0018678244668990374}, {'label': 'optimism', 'score': 0.0016294104279950261}, {'label': 'desire', 'score': 0.001481687999330461}, {'label': 'love', 'score': 0.001346489880234003}, {'label': 'caring', 'score': 0.0011348006082698703}, {'label': 'gratitude', 'score': 0.0010477483738213778}, {'label': 'pride', 'score': 0.0010428557870909572}, {'label': 'nervousness', 'score': 0.0009747304138727486}, {'label': 'grief', 'score': 0.0008486446458846331}, {'label': 'relief', 'score': 0.0005842248792760074}, {'label': 'remorse', 'score': 0.0004409890389069915}]"
1,but hermione pull wand bag it might invisible ink whisper she tap diary three time say aparecium nothing happen undaunted hermione shove hand back bag pull appear bright red eraser,neutral,0.7808829,"{'neutral': 0.7808829, 'negative': 0.17684478, 'positive': 0.042272333}",neutral,0.959,"[{'label': 'neutral', 'score': 0.9590340852737427}, {'label': 'approval', 'score': 0.012338366359472275}, {'label': 'annoyance', 'score': 0.012277783825993538}, {'label': 'realization', 'score': 0.006108715198934078}, {'label': 'disapproval', 'score': 0.005338040646165609}, {'label': 'fear', 'score': 0.004939672537147999}, {'label': 'disappointment', 'score': 0.004937132820487022}, {'label': 'admiration', 'score': 0.004332769196480513}, {'label': 'disgust', 'score': 0.004084629472345114}, {'label': 'anger', 'score': 0.003998021595180035}, {'label': 'amusement', 'score': 0.002887507202103734}, {'label': 'sadness', 'score': 0.0025244783610105515}, {'label': 'excitement', 'score': 0.002215409418568015}, {'label': 'optimism', 'score': 0.002163718454539776}, {'label': 'joy', 'score': 0.0018544879276305437}, {'label': 'embarrassment', 'score': 0.0015416244277730584}, {'label': 'confusion', 'score': 0.0014480229001492262}, {'label': 'surprise', 'score': 0.0013910082634538412}, {'label': 'caring', 'score': 0.0012533689150586724}, {'label': 'curiosity', 'score': 0.0009149709949269891}, {'label': 'gratitude', 'score': 0.0008992270450107753}, {'label': 'desire', 'score': 0.0008835950866341591}, {'label': 'nervousness', 'score': 0.0006669072317890823}, {'label': 'love', 'score': 0.0006452070083469152}, {'label': 'pride', 'score': 0.0006340369582176208}, {'label': 'grief', 'score': 0.0005352341686375439}, {'label': 'relief', 'score': 0.0005008701118640602}, {'label': 'remorse', 'score': 0.00038400074117816985}]"
1,when I look say malfoy wave diary tauntingly harry percy say as school prefect harry lost temper he pull wand shout expelliarmus snape disarm lockhart malfoy find diary shoot hand air ron grinning broadly catch harry say percy loudly,neutral,0.79913867,"{'neutral': 0.79913867, 'positive': 0.10630122, 'negative': 0.094560176}",neutral,0.9431,"[{'label': 'neutral', 'score': 0.943105161190033}, {'label': 'amusement', 'score': 0.016311336308717728}, {'label': 'annoyance', 'score': 0.013983448036015034}, {'label': 'anger', 'score': 0.00820448063313961}, {'label': 'approval', 'score': 0.00794115662574768}, {'label': 'fear', 'score': 0.006471995729953051}, {'label': 'disgust', 'score': 0.006131361238658428}, {'label': 'joy', 'score': 0.004931834526360035}, {'label': 'realization', 'score': 0.004480536095798016}, {'label': 'disappointment', 'score': 0.0037301145493984222}, {'label': 'excitement', 'score': 0.0034939227625727654}, {'label': 'sadness', 'score': 0.0034377279225736856}, {'label': 'disapproval', 'score': 0.003029639134183526}, {'label': 'admiration', 'score': 0.0029187207110226154}, {'label': 'embarrassment', 'score': 0.0025943517684936523}, {'label': 'optimism', 'score': 0.0018440482672303915}, {'label': 'caring', 'score': 0.0016941933427006006}, {'label': 'surprise', 'score': 0.0015172967687249184}, {'label': 'confusion', 'score': 0.001454562065191567}, {'label': 'love', 'score': 0.001437365892343223}, {'label': 'curiosity', 'score': 0.0012103768531233072}, {'label': 'desire', 'score': 0.0011324681108817458}, {'label': 'nervousness', 'score': 0.0009069899097084999}, {'label': 'pride', 'score': 0.0007498857448808849}, {'label': 'grief', 'score': 0.0007421745685860515}, {'label': 'gratitude', 'score': 0.0006621645879931748}, {'label': 'remorse', 'score': 0.000586844515055418}, {'label': 'relief', 'score': 0.0005085010197944939}]"
1,there would need pitchdark forest c mon fang go walk say harry pat leg fang bound happily house behind dash edge forest lift leg large sycamore tree harry take wand murmur lumos tiny light appear end enough let watch path sign spider good thinking say ron I light mine know probably blow something,neutral,0.8358276,"{'neutral': 0.8358276, 'positive': 0.14312097, 'negative': 0.021051425}",neutral,0.8701,"[{'label': 'neutral', 'score': 0.8700942397117615}, {'label': 'joy', 'score': 0.12527164816856384}, {'label': 'approval', 'score': 0.030239861458539963}, {'label': 'amusement', 'score': 0.010774520225822926}, {'label': 'excitement', 'score': 0.00881513673812151}, {'label': 'admiration', 'score': 0.006676322780549526}, {'label': 'realization', 'score': 0.00592772476375103}, {'label': 'love', 'score': 0.0052054827101528645}, {'label': 'caring', 'score': 0.00447238702327013}, {'label': 'optimism', 'score': 0.004274468403309584}, {'label': 'annoyance', 'score': 0.00364991114474833}, {'label': 'relief', 'score': 0.0028823756147176027}, {'label': 'disapproval', 'score': 0.0025974768213927746}, {'label': 'desire', 'score': 0.0023379982449114323}, {'label': 'sadness', 'score': 0.002151508117094636}, {'label': 'disappointment', 'score': 0.0017358936602249742}, {'label': 'pride', 'score': 0.001515079173259437}, {'label': 'confusion', 'score': 0.0014478899538516998}, {'label': 'gratitude', 'score': 0.0014183605089783669}, {'label': 'anger', 'score': 0.0012819183757528663}, {'label': 'fear', 'score': 0.0009335459326393902}, {'label': 'disgust', 'score': 0.0009112408733926713}, {'label': 'curiosity', 'score': 0.0008574139792472124}, {'label': 'nervousness', 'score': 0.0006935191340744495}, {'label': 'surprise', 'score': 0.0006130306283012033}, {'label': 'grief', 'score': 0.0005339237977750599}, {'label': 'embarrassment', 'score': 0.0004941796069033444}, {'label': 'remorse', 'score': 0.0004851238918490708}]"
1,I never sell another book harry reach wand time lockhart barely raise harry bellow expelliarmus lockhart blast backward fall trunk wand fly high air ron catch fling open window shouldn let professor snape teach we one say harry furiously kick lockhart trunk aside,neutral,0.4967218,"{'neutral': 0.4967218, 'negative': 0.41811046, 'positive': 0.08516777}",neutral,0.9181,"[{'label': 'neutral', 'score': 0.918091356754303}, {'label': 'disapproval', 'score': 0.060786690562963486}, {'label': 'annoyance', 'score': 0.02983604557812214}, {'label': 'approval', 'score': 0.011929267086088657}, {'label': 'anger', 'score': 0.009152758866548538}, {'label': 'disappointment', 'score': 0.007588942535221577}, {'label': 'realization', 'score': 0.005933127831667662}, {'label': 'disgust', 'score': 0.0029825279489159584}, {'label': 'sadness', 'score': 0.002900684019550681}, {'label': 'optimism', 'score': 0.0017705777427181602}, {'label': 'amusement', 'score': 0.0016545761609449983}, {'label': 'caring', 'score': 0.0014580298447981477}, {'label': 'admiration', 'score': 0.001293543609790504}, {'label': 'confusion', 'score': 0.0012744725681841373}, {'label': 'fear', 'score': 0.0010640477994456887}, {'label': 'desire', 'score': 0.0009753165650181472}, {'label': 'joy', 'score': 0.0009451227961108088}, {'label': 'embarrassment', 'score': 0.0008922932902351022}, {'label': 'excitement', 'score': 0.000705026846844703}, {'label': 'curiosity', 'score': 0.0006829795311205089}, {'label': 'gratitude', 'score': 0.0006693849572911859}, {'label': 'surprise', 'score': 0.0006288308068178594}, {'label': 'love', 'score': 0.0005558705306611955}, {'label': 'grief', 'score': 0.0003913233522325754}, {'label': 'remorse', 'score': 0.000354521325789392}, {'label': 'relief', 'score': 0.0003180868807248771}, {'label': 'nervousness', 'score': 0.0003093731065746397}, {'label': 'pride', 'score': 0.00023267220240086317}]"
1,under lake probably say ron squint around dark slimy wall all three turn stare darkness ahead lumos harry muttered wand lit c mon say ron lockhart go footstep slap loudly wet floor the tunnel dark could see little distance ahead,neutral,0.8659765,"{'neutral': 0.8659765, 'negative': 0.09929492, 'positive': 0.034728568}",neutral,0.9427,"[{'label': 'neutral', 'score': 0.9427235722541809}, {'label': 'fear', 'score': 0.010494829155504704}, {'label': 'annoyance', 'score': 0.010181481949985027}, {'label': 'approval', 'score': 0.008158169686794281}, {'label': 'realization', 'score': 0.0077560655772686005}, {'label': 'sadness', 'score': 0.005679694004356861}, {'label': 'disgust', 'score': 0.005349346436560154}, {'label': 'disappointment', 'score': 0.005117565859109163}, {'label': 'confusion', 'score': 0.004067474976181984}, {'label': 'anger', 'score': 0.0038278710562735796}, {'label': 'disapproval', 'score': 0.0031739091500639915}, {'label': 'amusement', 'score': 0.0028892511036247015}, {'label': 'excitement', 'score': 0.002485482022166252}, {'label': 'admiration', 'score': 0.0020964574068784714}, {'label': 'curiosity', 'score': 0.002074041636660695}, {'label': 'surprise', 'score': 0.001944041927345097}, {'label': 'embarrassment', 'score': 0.0019219593377783895}, {'label': 'optimism', 'score': 0.0016887414967641234}, {'label': 'joy', 'score': 0.001631639781408012}, {'label': 'nervousness', 'score': 0.0014503496931865811}, {'label': 'desire', 'score': 0.0012644731905311346}, {'label': 'caring', 'score': 0.00117981038056314}, {'label': 'grief', 'score': 0.0008419665391556919}, {'label': 'love', 'score': 0.0008087807800620794}, {'label': 'gratitude', 'score': 0.0007210328476503491}, {'label': 'remorse', 'score': 0.00048725341912359}, {'label': 'relief', 'score': 0.000392052810639143}, {'label': 'pride', 'score': 0.0003591871354728937}]"
1,the adventure end boy say I shall take bit skin back school tell I late save girl two tragically lose mind sight mangle body say goodbye memory he raise ron spellotape wand high head yell obliviate the wand explode force small bomb harry flung arms head run slip coil snake skin way great chunk tunnel ceiling thunder floor,neutral,0.5405919,"{'neutral': 0.5405919, 'negative': 0.39624736, 'positive': 0.063160785}",neutral,0.9465,"[{'label': 'neutral', 'score': 0.9465219974517822}, {'label': 'sadness', 'score': 0.03887752816081047}, {'label': 'disappointment', 'score': 0.012578402645885944}, {'label': 'annoyance', 'score': 0.009759394451975822}, {'label': 'realization', 'score': 0.009459074586629868}, {'label': 'fear', 'score': 0.007282355334609747}, {'label': 'approval', 'score': 0.007104658056050539}, {'label': 'disgust', 'score': 0.006584984716027975}, {'label': 'anger', 'score': 0.004540655761957169}, {'label': 'desire', 'score': 0.003985221963375807}, {'label': 'amusement', 'score': 0.003652570303529501}, {'label': 'grief', 'score': 0.0032521113753318787}, {'label': 'disapproval', 'score': 0.003098605200648308}, {'label': 'joy', 'score': 0.002919224789366126}, {'label': 'embarrassment', 'score': 0.0024783515837043524}, {'label': 'optimism', 'score': 0.002354622585698962}, {'label': 'excitement', 'score': 0.0023521773982793093}, {'label': 'admiration', 'score': 0.002338073682039976}, {'label': 'surprise', 'score': 0.002306960755959153}, {'label': 'confusion', 'score': 0.002060177270323038}, {'label': 'caring', 'score': 0.0020046541467309}, {'label': 'love', 'score': 0.0017920059617608786}, {'label': 'curiosity', 'score': 0.0016972916200757027}, {'label': 'remorse', 'score': 0.0016930114943534136}, {'label': 'nervousness', 'score': 0.001657999586313963}, {'label': 'gratitude', 'score': 0.0009252349846065044}, {'label': 'relief', 'score': 0.0008234315901063383}, {'label': 'pride', 'score': 0.0005960637354291975}]"
2,harry squint black alleyway if would move know whether stray cat something else lumos harry muttered light appear end wand almost dazzle he hold high head pebbledashe wall number two suddenly sparkle garage door gleam harry saw quite distinctly hulk outline something big wide gleam eye harry step backwards,neutral,0.8759232,"{'neutral': 0.8759232, 'positive': 0.10818297, 'negative': 0.0158938}",neutral,0.9661,"[{'label': 'neutral', 'score': 0.9660805463790894}, {'label': 'approval', 'score': 0.009898518212139606}, {'label': 'annoyance', 'score': 0.006666287779808044}, {'label': 'realization', 'score': 0.006262289360165596}, {'label': 'confusion', 'score': 0.0041784606873989105}, {'label': 'amusement', 'score': 0.003494751174002886}, {'label': 'disappointment', 'score': 0.0034210323356091976}, {'label': 'admiration', 'score': 0.0034034596756100655}, {'label': 'disgust', 'score': 0.0027218926697969437}, {'label': 'disapproval', 'score': 0.002713853493332863}, {'label': 'sadness', 'score': 0.0025782075244933367}, {'label': 'anger', 'score': 0.002516186563298106}, {'label': 'fear', 'score': 0.002505394397303462}, {'label': 'excitement', 'score': 0.0024799599777907133}, {'label': 'curiosity', 'score': 0.0023050529416650534}, {'label': 'joy', 'score': 0.002034381264820695}, {'label': 'optimism', 'score': 0.0018686960684135556}, {'label': 'surprise', 'score': 0.0013932839501649141}, {'label': 'desire', 'score': 0.0011684830533340573}, {'label': 'love', 'score': 0.0011359968921169639}, {'label': 'caring', 'score': 0.0010619850363582373}, {'label': 'embarrassment', 'score': 0.0010331100784242153}, {'label': 'gratitude', 'score': 0.0007345057092607021}, {'label': 'nervousness', 'score': 0.0005602158489637077}, {'label': 'grief', 'score': 0.0005394513718783855}, {'label': 'remorse', 'score': 0.00040431765955872834}, {'label': 'pride', 'score': 0.0003782359999604523}, {'label': 'relief', 'score': 0.0003485746856313199}]"
2,most em know wiv youknow oo go come quiet but sirius black I eard think e secondincommand youknow oo ad take anyway cornered black middle street full muggle black take wand e blast alf street apart wizard get dozen muggle get way orrible eh,neutral,0.83050627,"{'neutral': 0.83050627, 'negative': 0.102600805, 'positive': 0.06689301}",neutral,0.9288,"[{'label': 'neutral', 'score': 0.928780198097229}, {'label': 'confusion', 'score': 0.03046143427491188}, {'label': 'curiosity', 'score': 0.01946520432829857}, {'label': 'approval', 'score': 0.01361028105020523}, {'label': 'annoyance', 'score': 0.009052201174199581}, {'label': 'realization', 'score': 0.008153841830790043}, {'label': 'amusement', 'score': 0.005308507941663265}, {'label': 'disapproval', 'score': 0.0032356956508010626}, {'label': 'disgust', 'score': 0.0030402292031794786}, {'label': 'disappointment', 'score': 0.0026946538127958775}, {'label': 'admiration', 'score': 0.002549821976572275}, {'label': 'surprise', 'score': 0.002455787966027856}, {'label': 'optimism', 'score': 0.0022911210544407368}, {'label': 'excitement', 'score': 0.002059675520285964}, {'label': 'anger', 'score': 0.0017645108746364713}, {'label': 'fear', 'score': 0.0012831385247409344}, {'label': 'sadness', 'score': 0.001162070082500577}, {'label': 'joy', 'score': 0.0011382716475054622}, {'label': 'embarrassment', 'score': 0.001060911687090993}, {'label': 'desire', 'score': 0.00076876679668203}, {'label': 'love', 'score': 0.0007473517907783389}, {'label': 'caring', 'score': 0.0005470101023092866}, {'label': 'nervousness', 'score': 0.00040533379069529474}, {'label': 'gratitude', 'score': 0.0002933082287199795}, {'label': 'grief', 'score': 0.0002926150045823306}, {'label': 'remorse', 'score': 0.0002525582385715097}, {'label': 'relief', 'score': 0.00023130456975195557}, {'label': 'pride', 'score': 0.00017826177645474672}]"
2,I blow meself I set foot place serve right mind they ad job coverin din ern stan say ole street blow muggle dead what say ad appene ern,neutral,0.5008178,"{'neutral': 0.5008178, 'negative': 0.40893513, 'positive': 0.09024705}",neutral,0.9654,"[{'label': 'neutral', 'score': 0.9654207825660706}, {'label': 'approval', 'score': 0.014156426303088665}, {'label': 'annoyance', 'score': 0.011796426959335804}, {'label': 'anger', 'score': 0.0049071586690843105}, {'label': 'realization', 'score': 0.004334941506385803}, {'label': 'admiration', 'score': 0.004287275485694408}, {'label': 'disgust', 'score': 0.004148621112108231}, {'label': 'amusement', 'score': 0.0036226147785782814}, {'label': 'disappointment', 'score': 0.002841836540028453}, {'label': 'excitement', 'score': 0.002704887418076396}, {'label': 'joy', 'score': 0.0024380357936024666}, {'label': 'disapproval', 'score': 0.0023210281506180763}, {'label': 'love', 'score': 0.002165397396311164}, {'label': 'sadness', 'score': 0.002051088958978653}, {'label': 'optimism', 'score': 0.001938486471772194}, {'label': 'caring', 'score': 0.0016089181881397963}, {'label': 'fear', 'score': 0.0015626685926690698}, {'label': 'desire', 'score': 0.0014241501921787858}, {'label': 'confusion', 'score': 0.0013280280400067568}, {'label': 'curiosity', 'score': 0.0012269264552742243}, {'label': 'embarrassment', 'score': 0.0010157537180930376}, {'label': 'gratitude', 'score': 0.0009771041804924607}, {'label': 'surprise', 'score': 0.0009405866730958223}, {'label': 'pride', 'score': 0.0005427689757198095}, {'label': 'grief', 'score': 0.0004903048393316567}, {'label': 'remorse', 'score': 0.0004517963679973036}, {'label': 'relief', 'score': 0.00040955518488772213}, {'label': 'nervousness', 'score': 0.0003262344980612397}]"
