book_num,sentence,spell,rob_sentiment,rob_score,rob_all_scores,rob_emotion,rob_emotion_score,all_emotion_scores,dis_rob_emotion,dis_rob_emotion_score,dis_all_emotion_scores,v_sentiment,v_sentiment_score,v_all_scores
1,both swung wands head point opponent snape cry expelliarmus there dazzle flash scarlet light lockhart blast foot he fly backward stage smash wall slide sprawl floor,expelliarmus,neutral,0.8418423,"{'neutral': 0.8418423, 'positive': 0.116479225, 'negative': 0.041678496}",neutral,0.9632,"[{'label': 'neutral', 'score': 0.9631754755973816}, {'label': 'annoyance', 'score': 0.012971723452210426}, {'label': 'approval', 'score': 0.008290872909128666}, {'label': 'anger', 'score': 0.00720088230445981}, {'label': 'disgust', 'score': 0.00557019142434001}, {'label': 'realization', 'score': 0.005163182970136404}, {'label': 'disappointment', 'score': 0.004529532510787249}, {'label': 'fear', 'score': 0.004237854853272438}, {'label': 'admiration', 'score': 0.004114813636988401}, {'label': 'sadness', 'score': 0.004070938099175692}, {'label': 'amusement', 'score': 0.0036668621469289064}, {'label': 'excitement', 'score': 0.0035441953223198652}, {'label': 'disapproval', 'score': 0.003168006893247366}, {'label': 'joy', 'score': 0.0028518803883343935}, {'label': 'surprise', 'score': 0.0021087743807584047}, {'label': 'embarrassment', 'score': 0.0018539619632065296}, {'label': 'optimism', 'score': 0.001720139291137457}, {'label': 'confusion', 'score': 0.001661271438933909}, {'label': 'love', 'score': 0.0013456592569127679}, {'label': 'desire', 'score': 0.001327649923041463}, {'label': 'curiosity', 'score': 0.0012896035332232714}, {'label': 'caring', 'score': 0.0012888904893770814}, {'label': 'gratitude', 'score': 0.0009722066461108625}, {'label': 'grief', 'score': 0.0008432571776211262}, {'label': 'pride', 'score': 0.0007293267408385873}, {'label': 'nervousness', 'score': 0.0006523609044961631}, {'label': 'remorse', 'score': 0.0005636157002300024}, {'label': 'relief', 'score': 0.0005058807437308133}]",anger,0.6224,"[{'label': 'anger', 'score': 0.6223584413528442}, {'label': 'neutral', 'score': 0.13485005497932434}, {'label': 'surprise', 'score': 0.10229825228452682}, {'label': 'joy', 'score': 0.08113347738981247}, {'label': 'sadness', 'score': 0.03242345154285431}, {'label': 'fear', 'score': 0.022600721567869186}, {'label': 'disgust', 'score': 0.004335676319897175}]",neutral,0.89,"{'negative': 0.11, 'neutral': 0.89, 'positive': 0.0, 'compound': -0.4767}"
1,he stumble everything still seem work waste time harry pointed wand straight malfoy shout rictusempra,rictusempra,negative,0.5563957,"{'negative': 0.5563957, 'neutral': 0.41116956, 'positive': 0.032434776}",annoyance,0.7005,"[{'label': 'annoyance', 'score': 0.7004575133323669}, {'label': 'neutral', 'score': 0.187276229262352}, {'label': 'disappointment', 'score': 0.11119257658720016}, {'label': 'anger', 'score': 0.07699897140264511}, {'label': 'disapproval', 'score': 0.07462234795093536}, {'label': 'disgust', 'score': 0.03349063917994499}, {'label': 'realization', 'score': 0.015224424190819263}, {'label': 'embarrassment', 'score': 0.010352037847042084}, {'label': 'sadness', 'score': 0.007197933737188578}, {'label': 'amusement', 'score': 0.006780432537198067}, {'label': 'approval', 'score': 0.0060409074649214745}, {'label': 'confusion', 'score': 0.005020712036639452}, {'label': 'optimism', 'score': 0.003118957160040736}, {'label': 'desire', 'score': 0.0021133641712367535}, {'label': 'curiosity', 'score': 0.0016835371498018503}, {'label': 'surprise', 'score': 0.0016318438574671745}, {'label': 'joy', 'score': 0.0014527639141306281}, {'label': 'gratitude', 'score': 0.001222747378051281}, {'label': 'caring', 'score': 0.0011909810127690434}, {'label': 'remorse', 'score': 0.0010910897981375456}, {'label': 'admiration', 'score': 0.0010575050255283713}, {'label': 'nervousness', 'score': 0.0010417922167107463}, {'label': 'excitement', 'score': 0.0008889726013876498}, {'label': 'fear', 'score': 0.0007763237226754427}, {'label': 'grief', 'score': 0.0005862019606865942}, {'label': 'relief', 'score': 0.0005744487862102687}, {'label': 'pride', 'score': 0.0005321329226717353}, {'label': 'love', 'score': 0.00035719736479222775}]",sadness,0.7342,"[{'label': 'sadness', 'score': 0.7342077493667603}, {'label': 'neutral', 'score': 0.0841461569070816}, {'label': 'anger', 'score': 0.08409193903207779}, {'label': 'surprise', 'score': 0.055045235902071}, {'label': 'fear', 'score': 0.029023051261901855}, {'label': 'joy', 'score': 0.011788291856646538}, {'label': 'disgust', 'score': 0.0016975655453279614}]",neutral,0.734,"{'negative': 0.158, 'neutral': 0.734, 'positive': 0.107, 'compound': -0.2263}"
1,harry hang back vague feeling would unsporte bewitch malfoy floor mistake gasp breath malfoy point wand harry knee choke tarantallegra next second harry leg begin jerk around control kind quickstep,tarantallegra,neutral,0.85818636,"{'neutral': 0.85818636, 'negative': 0.10702453, 'positive': 0.03478909}",neutral,0.9681,"[{'label': 'neutral', 'score': 0.9680873155593872}, {'label': 'approval', 'score': 0.011456473730504513}, {'label': 'annoyance', 'score': 0.0072140623815357685}, {'label': 'realization', 'score': 0.006739688105881214}, {'label': 'admiration', 'score': 0.004055547062307596}, {'label': 'disappointment', 'score': 0.0037549876142293215}, {'label': 'disgust', 'score': 0.0033930859062820673}, {'label': 'disapproval', 'score': 0.0033431719057261944}, {'label': 'amusement', 'score': 0.002933559473603964}, {'label': 'excitement', 'score': 0.002802516333758831}, {'label': 'confusion', 'score': 0.002678714459761977}, {'label': 'fear', 'score': 0.0026548050809651613}, {'label': 'sadness', 'score': 0.0025582110974937677}, {'label': 'anger', 'score': 0.002537456573918462}, {'label': 'joy', 'score': 0.0020320930052548647}, {'label': 'optimism', 'score': 0.0018921971786767244}, {'label': 'curiosity', 'score': 0.0015670224092900753}, {'label': 'surprise', 'score': 0.0014877418288961053}, {'label': 'embarrassment', 'score': 0.001193533418700099}, {'label': 'desire', 'score': 0.0011784345842897892}, {'label': 'love', 'score': 0.0010999097721651196}, {'label': 'caring', 'score': 0.0010565691627562046}, {'label': 'gratitude', 'score': 0.0010377953294664621}, {'label': 'grief', 'score': 0.0005672972765751183}, {'label': 'nervousness', 'score': 0.0005428486620076001}, {'label': 'pride', 'score': 0.0004860255867242813}, {'label': 'relief', 'score': 0.0004279058484826237}, {'label': 'remorse', 'score': 0.00042177148861810565}]",fear,0.9671,"[{'label': 'fear', 'score': 0.9671183824539185}, {'label': 'anger', 'score': 0.017136134207248688}, {'label': 'surprise', 'score': 0.005144916009157896}, {'label': 'sadness', 'score': 0.004892592318356037}, {'label': 'joy', 'score': 0.00298851216211915}, {'label': 'neutral', 'score': 0.002350736176595092}, {'label': 'disgust', 'score': 0.00036878601531498134}]",neutral,0.622,"{'negative': 0.251, 'neutral': 0.622, 'positive': 0.127, 'compound': -0.5859}"
1,finite incantatem shout harry foot stop dance malfoy stop laugh able look,finite incantatem,neutral,0.5833453,"{'neutral': 0.5833453, 'negative': 0.22842175, 'positive': 0.18823291}",amusement,0.6235,"[{'label': 'amusement', 'score': 0.6235466599464417}, {'label': 'neutral', 'score': 0.2952452003955841}, {'label': 'joy', 'score': 0.05136094614863396}, {'label': 'approval', 'score': 0.009342941455543041}, {'label': 'annoyance', 'score': 0.00630317023023963}, {'label': 'realization', 'score': 0.0044573890045285225}, {'label': 'excitement', 'score': 0.0039027484599500895}, {'label': 'love', 'score': 0.003808707231655717}, {'label': 'admiration', 'score': 0.0030424688011407852}, {'label': 'sadness', 'score': 0.0019985653925687075}, {'label': 'disapproval', 'score': 0.001975966850295663}, {'label': 'optimism', 'score': 0.0018694978207349777}, {'label': 'anger', 'score': 0.0015144373755902052}, {'label': 'curiosity', 'score': 0.001401350717060268}, {'label': 'disappointment', 'score': 0.0013307236367836595}, {'label': 'confusion', 'score': 0.001315195462666452}, {'label': 'gratitude', 'score': 0.0011365250684320927}, {'label': 'disgust', 'score': 0.0010790140368044376}, {'label': 'caring', 'score': 0.0010491047287359834}, {'label': 'desire', 'score': 0.0009526867652311921}, {'label': 'embarrassment', 'score': 0.0008272971026599407}, {'label': 'surprise', 'score': 0.0007665451848879457}, {'label': 'relief', 'score': 0.0006286878488026559}, {'label': 'fear', 'score': 0.0004532049351837486}, {'label': 'remorse', 'score': 0.0004002854402642697}, {'label': 'nervousness', 'score': 0.0003508212976157665}, {'label': 'pride', 'score': 0.0002876318176276982}, {'label': 'grief', 'score': 0.0002647338551469147}]",joy,0.8617,"[{'label': 'joy', 'score': 0.8617048263549805}, {'label': 'anger', 'score': 0.07411886006593704}, {'label': 'neutral', 'score': 0.039889972656965256}, {'label': 'surprise', 'score': 0.013832943513989449}, {'label': 'sadness', 'score': 0.007343945559114218}, {'label': 'fear', 'score': 0.0017999086994677782}, {'label': 'disgust', 'score': 0.001309450133703649}]",neutral,0.529,"{'negative': 0.259, 'neutral': 0.529, 'positive': 0.212, 'compound': 0.0516}"
1,malfoy raise wand quickly bellow serpensortia,serpensortia,neutral,0.82843596,"{'neutral': 0.82843596, 'positive': 0.1001474, 'negative': 0.07141665}",neutral,0.9688,"[{'label': 'neutral', 'score': 0.9688383936882019}, {'label': 'approval', 'score': 0.009603200480341911}, {'label': 'annoyance', 'score': 0.008795269764959812}, {'label': 'realization', 'score': 0.004851824138313532}, {'label': 'admiration', 'score': 0.004262102302163839}, {'label': 'disappointment', 'score': 0.004075098782777786}, {'label': 'disapproval', 'score': 0.0037442909087985754}, {'label': 'anger', 'score': 0.003575021168217063}, {'label': 'disgust', 'score': 0.0034482795745134354}, {'label': 'amusement', 'score': 0.003103050636127591}, {'label': 'excitement', 'score': 0.0028000015299767256}, {'label': 'sadness', 'score': 0.0027282163500785828}, {'label': 'joy', 'score': 0.0023298643063753843}, {'label': 'confusion', 'score': 0.002065948909148574}, {'label': 'fear', 'score': 0.0019093550508841872}, {'label': 'optimism', 'score': 0.0016709620831534266}, {'label': 'curiosity', 'score': 0.0015788234304636717}, {'label': 'love', 'score': 0.0014035524800419807}, {'label': 'surprise', 'score': 0.0013807122595608234}, {'label': 'gratitude', 'score': 0.0012733284384012222}, {'label': 'desire', 'score': 0.001234036055393517}, {'label': 'embarrassment', 'score': 0.0012320911046117544}, {'label': 'caring', 'score': 0.0011186442570760846}, {'label': 'grief', 'score': 0.0005992177175357938}, {'label': 'remorse', 'score': 0.0005121846916154027}, {'label': 'pride', 'score': 0.0005101310089230537}, {'label': 'nervousness', 'score': 0.0004164933052379638}, {'label': 'relief', 'score': 0.0004140600503887981}]",neutral,0.7109,"[{'label': 'neutral', 'score': 0.7109085917472839}, {'label': 'surprise', 'score': 0.1786692887544632}, {'label': 'fear', 'score': 0.05863821506500244}, {'label': 'anger', 'score': 0.03531406819820404}, {'label': 'joy', 'score': 0.00856698676943779}, {'label': 'sadness', 'score': 0.006613952107727528}, {'label': 'disgust', 'score': 0.0012889376375824213}]",neutral,1,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0, 'compound': 0.0}"
1,she tap diary three time say aparecium,aparecium,neutral,0.7471087,"{'neutral': 0.7471087, 'negative': 0.18980613, 'positive': 0.06308511}",neutral,0.9685,"[{'label': 'neutral', 'score': 0.9684685468673706}, {'label': 'approval', 'score': 0.014141621068120003}, {'label': 'annoyance', 'score': 0.006918830331414938}, {'label': 'realization', 'score': 0.005655897781252861}, {'label': 'disapproval', 'score': 0.003412907011806965}, {'label': 'admiration', 'score': 0.0033741535153239965}, {'label': 'disappointment', 'score': 0.003076688852161169}, {'label': 'anger', 'score': 0.0024771897587925196}, {'label': 'excitement', 'score': 0.002245100447908044}, {'label': 'sadness', 'score': 0.002110369736328721}, {'label': 'disgust', 'score': 0.002051397692412138}, {'label': 'confusion', 'score': 0.002000941662117839}, {'label': 'amusement', 'score': 0.001995421014726162}, {'label': 'optimism', 'score': 0.0019795631524175406}, {'label': 'joy', 'score': 0.0018364483257755637}, {'label': 'fear', 'score': 0.0014394725440070033}, {'label': 'curiosity', 'score': 0.0012726293643936515}, {'label': 'love', 'score': 0.0011797278420999646}, {'label': 'caring', 'score': 0.0011651553213596344}, {'label': 'gratitude', 'score': 0.0011410986771807075}, {'label': 'desire', 'score': 0.0010846143122762442}, {'label': 'surprise', 'score': 0.0009269821457564831}, {'label': 'embarrassment', 'score': 0.0007002247148193419}, {'label': 'grief', 'score': 0.0004238950496073812}, {'label': 'pride', 'score': 0.0003861802979372442}, {'label': 'relief', 'score': 0.0003761602856684476}, {'label': 'remorse', 'score': 0.00037039347807876766}, {'label': 'nervousness', 'score': 0.00035356348962523043}]",neutral,0.9065,"[{'label': 'neutral', 'score': 0.9064574241638184}, {'label': 'surprise', 'score': 0.06867172569036484}, {'label': 'sadness', 'score': 0.00818423368036747}, {'label': 'anger', 'score': 0.006156102288514376}, {'label': 'joy', 'score': 0.005338488146662712}, {'label': 'fear', 'score': 0.0033657927997410297}, {'label': 'disgust', 'score': 0.0018262643134221435}]",neutral,1,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0, 'compound': 0.0}"
1,he pull wand shout expelliarmus snape disarm lockhart malfoy find diary shoot hand air,expelliarmus,neutral,0.85931104,"{'neutral': 0.85931104, 'positive': 0.10134807, 'negative': 0.03934083}",neutral,0.968,"[{'label': 'neutral', 'score': 0.9680364727973938}, {'label': 'approval', 'score': 0.009936460293829441}, {'label': 'annoyance', 'score': 0.007684589363634586}, {'label': 'realization', 'score': 0.004930912051349878}, {'label': 'admiration', 'score': 0.003922637552022934}, {'label': 'anger', 'score': 0.0037217247299849987}, {'label': 'disapproval', 'score': 0.00366490101441741}, {'label': 'disappointment', 'score': 0.003613886656239629}, {'label': 'disgust', 'score': 0.003418882144615054}, {'label': 'sadness', 'score': 0.003093655686825514}, {'label': 'amusement', 'score': 0.0030808672308921814}, {'label': 'excitement', 'score': 0.002931430237367749}, {'label': 'confusion', 'score': 0.002562273060902953}, {'label': 'fear', 'score': 0.0025513311848044395}, {'label': 'joy', 'score': 0.0023532374761998653}, {'label': 'curiosity', 'score': 0.0017892137402668595}, {'label': 'optimism', 'score': 0.0016280580312013626}, {'label': 'surprise', 'score': 0.0014575980603694916}, {'label': 'love', 'score': 0.0013575888006016612}, {'label': 'gratitude', 'score': 0.0012894640676677227}, {'label': 'desire', 'score': 0.0011821920052170753}, {'label': 'embarrassment', 'score': 0.0011764303781092167}, {'label': 'caring', 'score': 0.0011168501805514097}, {'label': 'grief', 'score': 0.0006732813781127334}, {'label': 'nervousness', 'score': 0.000486206728965044}, {'label': 'pride', 'score': 0.00048613420221954584}, {'label': 'remorse', 'score': 0.00048056719242595136}, {'label': 'relief', 'score': 0.0004005471128039062}]",neutral,0.4734,"[{'label': 'neutral', 'score': 0.4734276235103607}, {'label': 'fear', 'score': 0.17074830830097198}, {'label': 'anger', 'score': 0.16730897128582}, {'label': 'surprise', 'score': 0.13624492287635803}, {'label': 'sadness', 'score': 0.030219651758670807}, {'label': 'joy', 'score': 0.02056208997964859}, {'label': 'disgust', 'score': 0.001488521695137024}]",neutral,0.682,"{'negative': 0.136, 'neutral': 0.682, 'positive': 0.182, 'compound': 0.2023}"
1,harry take wand murmur lumos tiny light appear end enough let watch path sign spider,lumos,neutral,0.8702575,"{'neutral': 0.8702575, 'positive': 0.114894055, 'negative': 0.014848427}",neutral,0.9665,"[{'label': 'neutral', 'score': 0.9665412902832031}, {'label': 'approval', 'score': 0.014729153364896774}, {'label': 'annoyance', 'score': 0.006318163126707077}, {'label': 'realization', 'score': 0.0055237142369151115}, {'label': 'joy', 'score': 0.0040339813567698}, {'label': 'admiration', 'score': 0.0037197782658040524}, {'label': 'excitement', 'score': 0.003678475506603718}, {'label': 'disappointment', 'score': 0.0033789416775107384}, {'label': 'amusement', 'score': 0.003349598729982972}, {'label': 'disapproval', 'score': 0.0032469991128891706}, {'label': 'sadness', 'score': 0.0030126143246889114}, {'label': 'disgust', 'score': 0.0026817689649760723}, {'label': 'anger', 'score': 0.0023588750045746565}, {'label': 'fear', 'score': 0.002214206149801612}, {'label': 'love', 'score': 0.0018481850856915116}, {'label': 'optimism', 'score': 0.0017549394397065043}, {'label': 'confusion', 'score': 0.0016930003184825182}, {'label': 'desire', 'score': 0.0015871737850829959}, {'label': 'caring', 'score': 0.0015793038764968514}, {'label': 'curiosity', 'score': 0.0012002050643786788}, {'label': 'surprise', 'score': 0.0010362184839323163}, {'label': 'gratitude', 'score': 0.0009708066936582327}, {'label': 'embarrassment', 'score': 0.0008731010020710528}, {'label': 'grief', 'score': 0.0006020385189913213}, {'label': 'pride', 'score': 0.0005831750459037721}, {'label': 'nervousness', 'score': 0.0005693066050298512}, {'label': 'relief', 'score': 0.0005591228255070746}, {'label': 'remorse', 'score': 0.00045079871779307723}]",fear,0.917,"[{'label': 'fear', 'score': 0.9170328974723816}, {'label': 'sadness', 'score': 0.037404779344797134}, {'label': 'anger', 'score': 0.025158826261758804}, {'label': 'neutral', 'score': 0.010373223572969437}, {'label': 'joy', 'score': 0.004700593184679747}, {'label': 'surprise', 'score': 0.004052887205034494}, {'label': 'disgust', 'score': 0.001276808907277882}]",neutral,1,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0, 'compound': 0.0}"
1,lockhart barely raise harry bellow expelliarmus,expelliarmus,neutral,0.7054471,"{'neutral': 0.7054471, 'negative': 0.23965684, 'positive': 0.05489604}",neutral,0.9657,"[{'label': 'neutral', 'score': 0.9657102227210999}, {'label': 'approval', 'score': 0.01048668660223484}, {'label': 'annoyance', 'score': 0.010193724185228348}, {'label': 'disapproval', 'score': 0.0074661714024841785}, {'label': 'disappointment', 'score': 0.005791970528662205}, {'label': 'realization', 'score': 0.005288640968501568}, {'label': 'admiration', 'score': 0.003810216672718525}, {'label': 'sadness', 'score': 0.0036295161116868258}, {'label': 'anger', 'score': 0.0033626360818743706}, {'label': 'disgust', 'score': 0.0033620877657085657}, {'label': 'confusion', 'score': 0.0020504214335232973}, {'label': 'amusement', 'score': 0.0019632773473858833}, {'label': 'fear', 'score': 0.001843522535637021}, {'label': 'optimism', 'score': 0.001591135747730732}, {'label': 'joy', 'score': 0.0014826750848442316}, {'label': 'excitement', 'score': 0.0014121963176876307}, {'label': 'gratitude', 'score': 0.001267994288355112}, {'label': 'curiosity', 'score': 0.0011877053184434772}, {'label': 'caring', 'score': 0.0010708861518651247}, {'label': 'embarrassment', 'score': 0.0010493636364117265}, {'label': 'desire', 'score': 0.0010033512953668833}, {'label': 'love', 'score': 0.0009902738966047764}, {'label': 'surprise', 'score': 0.0009716154891066253}, {'label': 'grief', 'score': 0.0005900875548832119}, {'label': 'remorse', 'score': 0.00045786291593685746}, {'label': 'relief', 'score': 0.0004089262802153826}, {'label': 'nervousness', 'score': 0.0004014934820588678}, {'label': 'pride', 'score': 0.00038176693487912416}]",neutral,0.4557,"[{'label': 'neutral', 'score': 0.4556882977485657}, {'label': 'joy', 'score': 0.3982057273387909}, {'label': 'anger', 'score': 0.07482831180095673}, {'label': 'sadness', 'score': 0.0371754914522171}, {'label': 'surprise', 'score': 0.027924031019210815}, {'label': 'disgust', 'score': 0.0035732502583414316}, {'label': 'fear', 'score': 0.002604980254545808}]",neutral,1,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0, 'compound': 0.0}"
1,lumos harry muttered wand light,lumos,neutral,0.8429263,"{'neutral': 0.8429263, 'positive': 0.11320502, 'negative': 0.04386872}",neutral,0.9681,"[{'label': 'neutral', 'score': 0.9681195616722107}, {'label': 'annoyance', 'score': 0.011524427682161331}, {'label': 'approval', 'score': 0.009760795161128044}, {'label': 'anger', 'score': 0.005829773377627134}, {'label': 'realization', 'score': 0.0042448933236300945}, {'label': 'disgust', 'score': 0.004104360938072205}, {'label': 'disappointment', 'score': 0.0038174502551555634}, {'label': 'sadness', 'score': 0.0034708173479884863}, {'label': 'disapproval', 'score': 0.0033853768836706877}, {'label': 'admiration', 'score': 0.0031889905221760273}, {'label': 'fear', 'score': 0.002750878455117345}, {'label': 'amusement', 'score': 0.002732462016865611}, {'label': 'excitement', 'score': 0.0023130024783313274}, {'label': 'optimism', 'score': 0.0022983448579907417}, {'label': 'joy', 'score': 0.0022497547324746847}, {'label': 'caring', 'score': 0.0017829752760007977}, {'label': 'desire', 'score': 0.0017667135689407587}, {'label': 'confusion', 'score': 0.00161459029186517}, {'label': 'curiosity', 'score': 0.0013128126738592982}, {'label': 'love', 'score': 0.001268076361157}, {'label': 'embarrassment', 'score': 0.0011944245779886842}, {'label': 'gratitude', 'score': 0.0010811779648065567}, {'label': 'surprise', 'score': 0.0010470249690115452}, {'label': 'grief', 'score': 0.0006954328273423016}, {'label': 'remorse', 'score': 0.0005705941002815962}, {'label': 'pride', 'score': 0.0005346584366634488}, {'label': 'nervousness', 'score': 0.0004940180806443095}, {'label': 'relief', 'score': 0.0004230896302033216}]",neutral,0.3795,"[{'label': 'neutral', 'score': 0.37954574823379517}, {'label': 'anger', 'score': 0.34935644268989563}, {'label': 'joy', 'score': 0.1791936606168747}, {'label': 'surprise', 'score': 0.0374789834022522}, {'label': 'sadness', 'score': 0.0318954773247242}, {'label': 'disgust', 'score': 0.015342230908572674}, {'label': 'fear', 'score': 0.007187439128756523}]",neutral,1,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0, 'compound': 0.0}"
1,he raise ron spellotape wand high head yelled obliviate,obliviate,neutral,0.7749938,"{'neutral': 0.7749938, 'positive': 0.20003434, 'negative': 0.024971887}",neutral,0.945,"[{'label': 'neutral', 'score': 0.9450216889381409}, {'label': 'approval', 'score': 0.018641693517565727}, {'label': 'admiration', 'score': 0.009688966907560825}, {'label': 'annoyance', 'score': 0.007877284660935402}, {'label': 'amusement', 'score': 0.005299169570207596}, {'label': 'realization', 'score': 0.004230966791510582}, {'label': 'disgust', 'score': 0.003352522850036621}, {'label': 'excitement', 'score': 0.0030458346009254456}, {'label': 'anger', 'score': 0.002892515854910016}, {'label': 'joy', 'score': 0.0028406463097780943}, {'label': 'disapproval', 'score': 0.002547242445871234}, {'label': 'disappointment', 'score': 0.002239382592961192}, {'label': 'fear', 'score': 0.0016779772704467177}, {'label': 'sadness', 'score': 0.0015529054217040539}, {'label': 'optimism', 'score': 0.0013301059370860457}, {'label': 'gratitude', 'score': 0.0012249721912667155}, {'label': 'love', 'score': 0.0010785808553919196}, {'label': 'confusion', 'score': 0.00103313522413373}, {'label': 'surprise', 'score': 0.000995140871964395}, {'label': 'curiosity', 'score': 0.0009564397041685879}, {'label': 'embarrassment', 'score': 0.0009326383005827665}, {'label': 'caring', 'score': 0.0009109670063480735}, {'label': 'pride', 'score': 0.0007333229877986014}, {'label': 'desire', 'score': 0.0006649683928117156}, {'label': 'relief', 'score': 0.0004310616059228778}, {'label': 'grief', 'score': 0.0003917124995496124}, {'label': 'remorse', 'score': 0.0002983931335620582}, {'label': 'nervousness', 'score': 0.0002844110713340342}]",neutral,0.5245,"[{'label': 'neutral', 'score': 0.5244855880737305}, {'label': 'joy', 'score': 0.27582377195358276}, {'label': 'anger', 'score': 0.13452330231666565}, {'label': 'surprise', 'score': 0.04073848947882652}, {'label': 'sadness', 'score': 0.016850709915161133}, {'label': 'fear', 'score': 0.005923093296587467}, {'label': 'disgust', 'score': 0.00165502296295017}]",neutral,1,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0, 'compound': 0.0}"
