book_num,paragraph
6,I think belonged bloke perkin ministry ask start disentangle tent peg apparently want back lumbago bad say hermione perform complicated figureofeight movement wand ron dad say I could borrow erecto add point wand misshapen canvas one fluid motion rise air settle fully construct onto ground harry whose startled hand tent peg soar land final thud end guy rope cave inimicum hermione finish skyward flourish that much I
6,apparently want back lumbago bad say hermione perform complicated figureofeight movement wand ron dad say I could borrow erecto add point wand misshapen canvas one fluid motion rise air settle fully construct onto ground harry whose startled hand tent peg soar land final thud end guy rope cave inimicum hermione finish skyward flourish that much I at least know come I guarantee keep vol
6,he look around sneakoscope it move you cast muffliato charm we right whisper hermione I everything whisper back muffliato mugglerepelle disillusionment charm they able hear see we whoever
6,it move you cast muffliato charm we right whisper hermione I everything whisper back muffliato mugglerepelle disillusionment charm they able hear see we whoever heavy scuff scrape noise plus sound dislodged stone twig tell several people clamber steep wooded slope descend narrow bank pitch tent
6,within second harry hear weary male voice there ought salmon reckon early season accio salmon there several distinct splash slap sound fish flesh somebody grunt appreciatively
6,please always helps say cold snide voice phineas nigellus slide portrait at hermione cry obscuro a black blindfold appear phinea nigellus clever dark eye cause bump frame shriek pain what dare
6,go back pretend get spattergroit mummy able feed ron make sudden movement harry react either wand clear owner pocket hermione raise protego cry invisible shield expand harry one side ron force backward step strength spell harry ron glare either side transparent barrier though see clearly first time harry feel corrosive hatred toward ron something break leave horcrux harry say
6,when flame dance life reflection waver dusty glass silver he see tiny movement picture as bathilda fumble log fire mutter tergeo the dust vanish photograph see half dozen miss large ornate frame he wonder whether bathilda somebody else remove then sight photograph near back collection catch eye snatch
6,slowly wheeze little climbed upper landing turn immediately right lead lowceilinged bedroom it pitchblack smell horrible harry make chamber pot protrude bed bathilda close door even swallow darkness lumo say harry wand ignite he give start bathilda move close second darkness hear approach you potter whisper
6,yes whisper voice yesss hold hold accio accio wand but nothing happen need hand try force snake coil around torso squeeze air press horcrux hard chest circle ice throbbed life inch frantic heart brain flooding cold white light think obliterate breath drown distant footstep everything go
6,everything chaos it smash shelf wall splintered china fly everywhere harry jump bed seize dark shape know hermione she shriek pain pull back across bed the snake rear harry know bad snake come perhaps already gate head go split open pain scar the snake lunge take run leap drag hermione strike hermione screamed confringo spell fly around room explode wardrobe mirror ricochet back bounce floor ceiling harry feel heat sear back hand glass cut cheek pull hermione leapt bed break dress table straight smash window nothingness scream reverberate night twisted midair
6,he laugh cast curse avada kedavra the green light fill cramp hallway light pram push wall make banister glare like lightning rod james potter fall like marionette whose string cut
6,the child begin cry it see james he like cry never able stomach small one whine orphanage avada kedavra and break he nothing nothing pain terror must hide rubble ruin house child trap scream far away far away
6,the dangle half wand reseal harry hold lumos the wand spark feebly go harry pointed hermione
6,the wand spark feebly go harry pointed hermione expelliarmus hermione wand give little jerk leave hand the feeble attempt magic much harry wand split two
6,though darkness swallow whole burnish image still imprint retinas obscure vision brighten lower eyelid disorient now fear come her presence mean safety lumos whisper wandtip ignite the imprint doe fade away every blink eye stand listen sound forest distant crackle twig soft swish snow be attack
6,again direct wand surround tree bush search human outline glint eye could see anyone all little fear leaven exhilaration return attention sword repose upon bottom frozen pool he point wand silvery shape murmur accio sword it stir he expect
6,he shiver tooth chatter horribly yet continue strip last stand underwear barefoote snow he place pouch contain wand mother letter shard sirius mirror old snitch top clothe point hermione wand ice diffindo it crack sound like bullet silence the surface pool break chunk dark ice rock ruffle water as far harry could judge deep retrieve sword would submerge completely
6,you crawl back week week oh wand she look though ready wrestle harry hand react instinctively protego the invisible shield erupt ron hermione the force knock backward onto floor spit hair mouth leapt
6,a large spider sit middle frosted web bramble harry take aim wand ron give previous night hermione since condescend examine decide make blackthorn engorgio the spider give little shiver bounce slightly web harry try
6,I sorry I say dumbledore young okay harry forgotten ron hatred spider sorry reducio the spider shrink harry look blackthorn wand
6,and think get girl back like I swear I swear potter upstairs homenum revelio say voice foot stairs harry hear hermione gasp odd sensation something swoop low immerse body shadow there someone right selwyn say second man sharply
6,hold tight second xenophilius paperwhite face appear top sideboard obliviate cry hermione point wand first face floor beneath deprimo she blast hole sit room floor
6,xenophilius paperwhite face appear top sideboard obliviate cry hermione point wand first face floor beneath deprimo she blast hole sit room floor they fall like boulders harry still hold onto hand dear life scream glimpse two man try get way vast quantity rubble break furniture rain around shatter ceiling
6,harry fall pant onto grass scramble they seem land corner field dusk hermione already run circle around wave wand protego totalum salvio hexia that treacherous old bleeder ron pant emerge beneath invisibility cloak throw harry hermione genius total genius I believe get
6,that treacherous old bleeder ron pant emerge beneath invisibility cloak throw harry hermione genius total genius I believe get cave inimicum didn I say erumpent horn I tell and house blow apart serve right say ron examine tear jean cut leg
6,there roar anger fellow scabior draw wand what think play woman stupefy scream stupefy they match even though four one she witch harry know prodigious skill conscience
6,what think play woman stupefy scream stupefy they match even though four one she witch harry know prodigious skill conscience they fall stand except greyback force kneeling position arm outstretche
6,what else take else answer I crucio hermione scream echo wall upstairs ron half sob pound wall fist harry utter desperation seize hagrid pouch around neck grope inside he pull dumbledore snitch shake hope know nothing happen wave broken half phoenix wand lifeless mirror fragment fall sparkle floor see gleam bright blue dumbledore eye gazing mirror
6,ron release wormtail together harry try pull crush metal finger around wormtail throat use pettigrew turn blue relashio say ron pointing wand silver hand nothing happen pettigrew drop knee moment hermione give dreadful scream overhead wormtail eye roll upward purple face give last twitch still harry ron looked leave wormtail body floor behind run stair back shadowy passageway lead drawing room
6,noooooooooooo ron burst draw room bellatrix look around shocked turn wand face ron instead expelliarmus roar point wormtail wand bellatrix fly air catch harry sprinted ron lucius narcissa draco greyback wheel harry yelled stupefy lucius malfoy collapse onto hearth jet light fly draco narcissa greyback wands harry throw floor roll behind sofa avoid
6,ron burst draw room bellatrix look around shocked turn wand face ron instead expelliarmus roar point wormtail wand bellatrix fly air catch harry sprinted ron lucius narcissa draco greyback wheel harry yelled stupefy lucius malfoy collapse onto hearth jet light fly draco narcissa greyback wands harry throw floor roll behind sofa avoid stop or she die
6,the chandelier crash floor explosion crystal chain fall top hermione goblin still clutch sword gryffindor glitter shard crystal fly direction draco double hand cover bloody face as ron run pull hermione wreckage harry take chance he leapt armchair wrest three wand draco grip point greyback yelled stupefy the werewolf lift foot triple spell fly ceiling smash ground as narcissa drag draco way harm bellatrix spring feet hair fly brandish silver knife narcissa direct wand doorway dobby scream even bellatrix froze
6,no say hermione sound frightened he know harry could priori incantatem say harry we leave wand blackthorn wand malfoy hermione if examine properly make recreate spell cast lately see broke mine see try fail mend realize I use blackthorn one ever since
6,and set step nod leave right wizard raise golden rod pass body the probe harry know detect spell concealment hide magical object know second harry point draco wand guard turn murmur confundo twice unnoticed traver look bronze door inner hall guard give little start spell hit hermione long black hair ripple behind climb step
6,he hold slightly tremble hand dreadful blast realization harry know goblin gringotts aware bellatrix wand steal act act whisper griphook harry ear imperius curse harry raise hawthorn wand beneath cloak point old goblin whisper first time life imperio a curious sensation shoot harry arm feel tingle warmth seem flow mind sinews vein connect wand curse cast the goblin take bellatrix wand examine closely say ah new wand make madam lestrange
6,a new wand say traver approach counter still goblin around watch but could do wandmaker use harry act without think point wand traver mutter imperio oh yes I see say traver look bellatrix wand yes handsome and work well
6,but room wizard harry pointed wand travers imperio the wizard turn set along dark track smart pace what make
6,we need say griphook enter vault without gringotts goblin and need clanker imperio harry say voice echo stone passage feel sense heady control flow brain wand bogrod submit befuddle expression change one polite indifference ron hurried pick leather bag metal tool harry I think I hear people come say hermione point bellatrix wand waterfall cry protego they see shield charm break flow enchant water fly passageway
6,imperio harry say voice echo stone passage feel sense heady control flow brain wand bogrod submit befuddle expression change one polite indifference ron hurried pick leather bag metal tool harry I think I hear people come say hermione point bellatrix wand waterfall cry protego they see shield charm break flow enchant water fly passageway good thinking say harry lead way griphook
6,light wand and hurry little time lumos harry shone light wand around vault its beam fall upon glitter jewel see fake sword gryffindor lie high shelf amongst jumble chain ron hermione light wand examine pile object surround
6,ron hermione point wand little golden cup sparkle threeway spotlight cup belong helga hufflepuff pass possession hepzibah smith steal tom riddle and hell go get without touch anything ask ron accio cup cry hermione evidently forget desperation griphook tell plan session no use use snarl goblin then say harry glare goblin
6,harry look ron hermione see terror face hermione say harry clanking grow louder I get get get get rid she raise wand point harry whispered levicorpus hoist air ankle harry hit suit armor replicas burst like whitehot body fill cramp space with scream pain ron hermione two goblin knock aside object also begin replicate
6,with scream pain ron hermione two goblin knock aside object also begin replicate half bury rise tide redhot treasure struggle yell harry thrust sword handle hufflepuff cup hook onto blade impervius screech hermione attempt protect ron goblin burn metal then bad scream yet make harry look ron hermione waistdeep treasure struggle keep bogrod slip beneath rise tide griphook sink sight nothing tip long finger leave view harry seize griphook finger pull
6,harry seize griphook finger pull the blistered goblin emerge degree howl liberacorpus yell harry crash griphook land surface swell treasure sword fly harry hand get harry yelled fight pain hot metal skin griphook clamber onto shoulder determine avoid swell mass redhot object where sword
6,thief he vanish midst advance crowd hold dagger accept without question slip hot metal harry struggle foot know way stupefy bellow ron hermione join jet red light flew crowd goblin topple other advance harry see several wizard guard run around corner the tethered dragon let roar gush flame fly goblin the wizard flee doubledup back way come inspiration madness come harry point wand thick cuff chain beast floor yell relashio
6,stupefy bellow ron hermione join jet red light flew crowd goblin topple other advance harry see several wizard guard run around corner the tethered dragon let roar gush flame fly goblin the wizard flee doubledup back way come inspiration madness come harry point wand thick cuff chain beast floor yell relashio the cuff break open loud bang this way harry yell still shoot stunning spell advance goblin sprint toward blind dragon
6,we never get big hermione scream dragon open mouth belch flame blast tunnel whose floor ceiling crack crumble by sheer force dragon claw fight way harry eye shut tight heat dust deafen crash rock dragon roar could cling back expect shake moment hear hermione yell defodio she help dragon enlarge passageway carve ceiling struggle upward toward fresher air away shriek clank goblin harry ron copy blast ceiling apart gouge spell they pass underground lake great crawl snarl beast seem sense freedom space ahead behind passage full dragon thrash spiked tail great lump rock gigantic fractured stalactite clank goblin seem grow muffled ahead dragon fire keep progress clear
6,a modicum calm cool rage how could boy know hidden ring gaunt shack no one ever know related gaunt hide connection killing never trace the ring surely safe and could boy anybody else know cave penetrate protection the idea locket steal absurd
6,harry seize ron wrist raise wand many stun even attempt would give away position one death eater wave wand scream stop still echo around distant mountain accio cloak roar one death eater harry seize fold make attempt escape the summon charm work not wrapper potter yell death eater try charm fellow spread
6,harry sure they seemed come quickly take drag rattle breath detest taste despair air close he raise wand he could would suffer dementor kiss whatever happen afterward it ron hermione thought whisper expecto patronum the silver stag burst wand charge the dementor scatter triumphant yell somewhere sight it I see patronus stag
6,stag roar barman pull wand stag you idiot expecto patronum something huge horn erupt wand head charge toward high street sight that I see say death eater though less certainty
6,get right hogsmeade mountain able disapparate might see hagrid he hide cave grawp ever since try arrest we leave say harry we need get hogwart
6,yeah great harry closed eye scar throbbed choose sink voldemort mind he move along tunnel first cave he choose make sure locket coming would take long
6,and spit face harry pull cloak raise wand say you do as amycus spin around harry shout crucio the death eater lift foot he writhe air like drown man thrash howl pain crunch shatter glass smash front bookcase crumple insensible floor
6,professor something hide I suppose find could diadem I could speak professor flitwick there sound movement clink glass amycus come round before harry luna could act professor mcgonagall rise foot point wand groggy death eater say imperio amycus get walk sister pick wand shuffle obediently professor mcgonagall hand along then lay floor beside alecto
6,professor harry say approach little charm master professor I sorry interrupt important have get idea diadem ravenclaw protego horribilis diadem ravenclaw squeak flitwick a little extra wisdom never go amiss potter I hardly think would much use situation I mean know
6,go wake student horace harry stay watch slughorn splutter he luna run professor mcgonagall take position middle corridor raise wand piertotum oh heaven sake filch the aged caretaker come hobble view shout student bed student corridor
6,go fetch filch evidently think professor mcgonagall take leave sense hobble away hunchshouldere mutter breath and piertotum locomotor cry professor mcgonagall and along corridor statue suit armor jump plinth echo crash floor harry know fellow throughout castle do hogwart threaten shout professor mcgonagall
6,time ter fight hagrid come hear youknowwho cave say hagrid grimly voice carry yeh get till midnight ter gim potter know yeh mus know mus happenin
6,he pass stuff troll vanish cabinet draco malfoy mend last year disastrous consequence hesitate look aisle junk could remember go next accio diadem cry hermione desperation nothing fly air toward it seem like vault gringotts room would yield hidden object easily let split harry tell two
6,harry ron voice echo suddenly side wall harry right be talk someone with whiplike movement crabbe point wand fiftyfoot mountain old furniture break trunk old book robe unidentifiable junk shout descendo the wall begin totter top third crumble aisle next door ron stand ron harry bellow somewhere sight hermione scream harry hear innumerable object crash floor side destabilize wall he point wand rampart cry finite steady
6,with whiplike movement crabbe point wand fiftyfoot mountain old furniture break trunk old book robe unidentifiable junk shout descendo the wall begin totter top third crumble aisle next door ron stand ron harry bellow somewhere sight hermione scream harry hear innumerable object crash floor side destabilize wall he point wand rampart cry finite steady no shouted malfoy staying crabbe arm latter make repeat spell if wreck room might bury diadem thing
6,harry mimicked crabbe what go potter crucio harry lunge tiara crabbe curse miss hit stone bust fly air diadem soar upward drop sight mass object bust rest stop malfoy shout crabbe voice echo enormous room
6,it miss malfoy pull way it mudblood avada kedavra harry see hermione dive aside fury crabbe aim kill wipe else mind he shoot stunning spell crabbe lurch way knock malfoy wand hand roll sight beneath mountain break furniture box
6,don kill don t kill he malfoy yell crabbe goyle aim harry their split second hesitation harry need expelliarmus goyle wand fly hand disappear bulwark object beside goyle leapt foolishly spot try retrieve malfoy jump range hermione second stunning spell ron appear suddenly end aisle shoot full bodybind curse crabbe narrowly miss crabbe wheel around screamed avada kedavra
6,expelliarmus goyle wand fly hand disappear bulwark object beside goyle leapt foolishly spot try retrieve malfoy jump range hermione second stunning spell ron appear suddenly end aisle shoot full bodybind curse crabbe narrowly miss crabbe wheel around screamed avada kedavra ron leapt sight avoid jet green light the wandless malfoy cower behind threelegge wardrobe hermione charge toward hit goyle stunning spell come
6,but seem control do flame abnormal size pursue lick side junk bulwark crumble soot touch aguamenti harry bawl jet water soar tip wand evaporate air run malfoy grab stunned goyle drag along crabbe outstrip look terrified harry ron hermione pelt along wake fire pursue
6,before hermione could get farth ron I capable tapestry top staircase stand rip open potter two mask death eater stand even wand fully raise hermione shout glisseo the stair beneath foot flatten chute harry ron hurtle unable control speed fast death eater stunning spell fly far head they shoot conceal tapestry bottom spin onto floor hit opposite wall
6,the stair beneath foot flatten chute harry ron hurtle unable control speed fast death eater stunning spell fly far head they shoot conceal tapestry bottom spin onto floor hit opposite wall duro cry hermione pointing wand tapestry two loud sickening crunch tapestry turn stone death eater pursue crumple get back shout ron harry hermione flatten door herd gallop desk thunder past shepherd sprint professor mcgonagall she appear notice her hair come gash cheek
6,be wizard oh right yeah ron look around direct wand twig ground say wingardium leviosa the twig fly ground spun air catch gust wind zoom directly trunk willow ominously sway branch it jab place near root writhe tree become still perfect pant hermione
6,put cloak he grope behind force bundle slippery cloth free hand with difficulty drag murmur nox extinguish wandlight continue hand knee silently possible sense strain expect every second discover hear cold clear voice see flash green light and hear voice come room directly ahead slightly muffled fact open end tunnel block look like old crate hardly dare breathe harry edge right opening peer tiny gap leave crate wall
6,have grow care boy for shout snape expecto patronum from tip wand burst silver doe she land office floor bound across office soar window dumbledore watch fly away silvery glow fade turn back snape eye full tear
6,now harry fly alongside snape broomstick clear dark night he accompany hooded death eater ahead lupin harry really george a death eater move ahead snape raise wand point directly lupin back sectumsempra shout snape but spell intend death eater wand hand miss hit george instead and next snape kneeling sirius old bedroom
6,he press golden metal lip whisper I die the metal shell break open he lower shake hand raise draco wand beneath cloak murmur lumo the black stone jag crack run center sit two half snitch the resurrection stone crack vertical line represent eld wand
6,harry potter dead hand man alive threaten watch crucio harry expect knew body would allow remain unsullied upon forest floor must subject humiliation prove voldemort victory he lift air take determination remain limp yet pain expect come
6,harry feel though turn slow motion see mcgonagall kingsley slughorn blast backward flailing writhe air voldemort fury fall last good lieutenant explode force bomb voldemort raise wand direct molly weasley protego roar harry shield charm expand middle hall voldemort stare around source harry pull invisibility cloak last the yell shock cheer scream every side harry he s alive stifle the crowd afraid silence fall abruptly completely voldemort harry look begin moment circle
6,the light hit face time voldemort suddenly flame blur harry hear high voice shriek yell good hope heaven point draco wand avada kedavra expelliarmus the bang like cannon blast golden flame erupt dead center circle treading mark point spell collide
6,harry hear high voice shriek yell good hope heaven point draco wand avada kedavra expelliarmus the bang like cannon blast golden flame erupt dead center circle treading mark point spell collide harry see voldemort green jet meet spell see eld wand fly high dark sunrise spin across enchanted ceiling like head nagini spin air toward master would kill come take full possession last
6,hermione say could repair damage severe all know work nothing would he lay broken wand upon headmaster desk touch tip elder wand say reparo as wand reseal red spark fly end harry know succeed
