book_num,paragraph,rob_sentiment,rob_score,rob_all_scores
6,ron hermione cry ron as push way across dance floor harry see cloak mask figure appear crowd see lupin tonk wand raise hear shout protego cry echo side ron ron hermione call half sob harry buffet terrified guest harry seize hand make sure separate streak light whiz head whether protective charm something sinister know,neutral,0.8484042,"{'neutral': 0.8484042, 'negative': 0.10682449, 'positive': 0.04477128}"
6,the two workman make identical movement harry mirror without conscious thought all three draw wand ron second late realize going lunge across table push hermione sideway onto bench the force death eater spell shatter tile wall ron head harry still invisible yelled stupefy the great blond death eater hit face jet red light he slump sideways unconscious his companion unable see cast spell fire another ron shine black rope fly wandtip bind ron head foot waitress scream run door harry send another stunning spell death eater twist face tie ron spell miss rebounded window hit waitress collapse front door,neutral,0.71016496,"{'neutral': 0.71016496, 'negative': 0.23911883, 'positive': 0.05071625}"
6,the great blond death eater hit face jet red light he slump sideways unconscious his companion unable see cast spell fire another ron shine black rope fly wandtip bind ron head foot waitress scream run door harry send another stunning spell death eater twist face tie ron spell miss rebounded window hit waitress collapse front door expulso bellow death eater table behind harry standing blow the force explosion slam wall feel wand leave hand cloak slip petrificus totalus scream hermione sight death eater fall forward like statue land crunch thud mess break china table coffee hermione crawl underneath bench shake bit glass ashtray hair tremble,neutral,0.5295898,"{'neutral': 0.5295898, 'negative': 0.42221624, 'positive': 0.048194017}"
6,his companion unable see cast spell fire another ron shine black rope fly wandtip bind ron head foot waitress scream run door harry send another stunning spell death eater twist face tie ron spell miss rebounded window hit waitress collapse front door expulso bellow death eater table behind harry standing blow the force explosion slam wall feel wand leave hand cloak slip petrificus totalus scream hermione sight death eater fall forward like statue land crunch thud mess break china table coffee hermione crawl underneath bench shake bit glass ashtray hair tremble ddiffindo say point wand ron roar pain slash open knee jean leave deep cut,neutral,0.57842714,"{'neutral': 0.57842714, 'negative': 0.38437194, 'positive': 0.037200924}"
6,ddiffindo say point wand ron roar pain slash open knee jean leave deep cut oh I sorry ron hand shake diffindo the sever rope fall away ron get foot shake arm regain feeling,neutral,0.49382213,"{'neutral': 0.49382213, 'negative': 0.47369096, 'positive': 0.03248685}"
6,but I never do memory charm nor I say hermione I know theory she take deep calm breath point wand dolohov forehead say obliviate at dolohov eye become unfocused dreamy brilliant say harry clap back,neutral,0.5394724,"{'neutral': 0.5394724, 'positive': 0.407837, 'negative': 0.05269063}"
6,have work harry wonder snape already blast horrorfigure aside casually kill real dumbledore nerve still tingle lead two hall halfexpecte new terror reveal nothing move except mouse skittering along skirt board before go far I think well check whisper hermione raise wand say homenum revelio nothing happen well big shock say ron kindly,negative,0.49646968,"{'negative': 0.49646968, 'neutral': 0.4586875, 'positive': 0.04484281}"
6,harry could stand lie nothing bitter thought company desperate something distraction slip sleep bag pick wand crept room on landing whisper lumos start climb stair wandlight on second landing bedroom ron sleep last time glance the wardrobe door stand open bedclothe rip back,neutral,0.65069026,"{'neutral': 0.65069026, 'negative': 0.30898222, 'positive': 0.04032753}"
6,let find say harry he push door it lock hermione pointed wand handle say alohomora there click door swung open they move threshold together gaze around regulus bedroom slightly small sirius though sense former grandeur,neutral,0.85848886,"{'neutral': 0.85848886, 'positive': 0.1268238, 'negative': 0.014687293}"
6,the drawer content turn recently dust disturb nothing value old quill outofdate textbook bore evidence roughly handle recently smash ink bottle sticky residue cover content drawer there easy way say hermione harry wipe inky finger jean she raise wand say accio locket nothing happen ron search fold fade curtain look disappointed,negative,0.7593881,"{'negative': 0.7593881, 'neutral': 0.22617869, 'positive': 0.014433254}"
6,oh could still counterenchantment say hermione charm prevent summon magically know like voldemort put stone basin cave say harry remember unable summon fake locket how suppose find ask ron we search manually say hermione,neutral,0.7787751,"{'neutral': 0.7787751, 'negative': 0.13874753, 'positive': 0.08247731}"
6,kreacher rock still fast breath come sob so kreacher go dark lord the dark lord tell kreacher take kreacher cave beside sea and beyond cave cavern cavern great black lake the hair back harry neck stand,neutral,0.81450397,"{'neutral': 0.81450397, 'positive': 0.14439146, 'negative': 0.04110462}"
6,so kreacher go dark lord the dark lord tell kreacher take kreacher cave beside sea and beyond cave cavern cavern great black lake the hair back harry neck stand kreacher croak voice seem come across dark water,neutral,0.9024668,"{'neutral': 0.9024668, 'positive': 0.062170476, 'negative': 0.035362717}"
6,well obvious harry say ron he disapparate but apparate cave say harry otherwise dumbledore elf magic like wizard magic say ron I mean apparate disapparate hogwart,neutral,0.8801493,"{'neutral': 0.8801493, 'positive': 0.09435862, 'negative': 0.025492094}"
6,master regulus worry worried croak kreacher master regulus tell kreacher stay hidden leave house and little later master regulus come find kreacher cupboard one night master regulus strange usually disturb mind kreacher could tell ask kreacher take cave cave kreacher go dark lord and set,neutral,0.68169034,"{'neutral': 0.68169034, 'negative': 0.29378065, 'positive': 0.024528999}"
6,oh see sick way get obey kreacher stop stop shout harry the elf lie floor pant shiver green mucus glisten around snout bruise already bloom pallid forehead strike eye swollen bloodshot swimming tear harry never see anything pitiful so bring locket home say relentlessly determined know full story,negative,0.89636225,"{'negative': 0.89636225, 'neutral': 0.093279175, 'positive': 0.010358586}"
6,he hurry foot kreacher disentangle bow low harry croaked kreacher return thief mundungus fletcher master mundungus scramble pull wand hermione however quick expelliarmus mundungus wand soar air hermione catch wildeye mundungus dive stair ron rugbytackle mundungus hit stone floor muffle crunch,neutral,0.8606943,"{'neutral': 0.8606943, 'negative': 0.07002405, 'positive': 0.069281645}"
6,he frown add look like toad harry drop wand it hit mundungus nose shoot red spark eyebrow ignite aguamenti screamed hermione jet water stream wand engulf splutter choke mundungus harry look see shock reflect ron hermione face the scar back right hand seem tingle,neutral,0.49585283,"{'neutral': 0.49585283, 'negative': 0.4714794, 'positive': 0.032667756}"
6,I remember hermione pant she carry large framed picture lower floor seize small beaded bag kitchen sideboard opening proceed force paint inside despite fact patently large fit inside tiny bag within second vanish like much else bag capacious depth phineas nigellus hermione explain throw bag onto kitchen table usual sonorous clanking crash sorry say ron harry understand,neutral,0.7946219,"{'neutral': 0.7946219, 'negative': 0.11308106, 'positive': 0.09229707}"
6,that mental get much time you two find umbridge I go sort yaxley office I stop rain try finite incantatem say hermione stop rain hex curse something go wrong atmospheric charm difficult fix interim measure try impervius protect belonging say slowly say ron search pocket desperately quill moment lift judder halt a disembodied female voice say level four department regulation control magical creature incorporate beast be spirit division goblin liaison office pest advisory bureau grille slide open admit couple wizard several pale violet paper airplane flutter around lamp ceiling lift,neutral,0.7490732,"{'neutral': 0.7490732, 'negative': 0.20092294, 'positive': 0.05000381}"
6,now hermione stuck court proceeding would undoubtedly last hour ron struggle magic harry sure beyond woman liberty possibly depend outcome harry wander around top floor know perfectly well quarry go lift he stop walk lean wall try decide the silence press upon there bustle talk swift footstep purplecarpete corridor hush though muffliato charm cast place her office must harry think it seem unlikely umbridge would keep jewelry office hand seem foolish search make sure,neutral,0.85721254,"{'neutral': 0.85721254, 'negative': 0.09522287, 'positive': 0.047564615}"
6,harry take look see still gather around decoy detonator he wrench telescope door leave hole behind pull magical eyeball place pocket then turn face room raise wand murmur accio locket nothing happen expect doubt umbridge know protective charm spell he therefore hurry behind desk begin pull open drawer,neutral,0.8493978,"{'neutral': 0.8493978, 'negative': 0.09252668, 'positive': 0.058075525}"
6,I stop send get bernie pillsworth I think say yes lot office rain lately say mr weasley do try meteolojinx recanto it work bletchley meteolojinx recanto whisper ron,neutral,0.66150296,"{'neutral': 0.66150296, 'positive': 0.30069596, 'negative': 0.03780109}"
6,do try meteolojinx recanto it work bletchley meteolojinx recanto whisper ron no I thank d I mean thanks arthur,positive,0.71210563,"{'positive': 0.71210563, 'neutral': 0.2702341, 'negative': 0.017660232}"
6,slowly carefully edge way along platform behind umbridge yaxley hermione take seat behind latter he worry make hermione jump he think cast muffliato charm upon umbridge yaxley even murmur word might cause hermione alarm then umbridge raise voice address mrs cattermole harry seized chance I behind whisper hermione ear,neutral,0.8619254,"{'neutral': 0.8619254, 'negative': 0.09488334, 'positive': 0.043191273}"
6,below fluffy silver cat patrol dementor stand wait corner it umbridge lie bring blood surge harry brain obliterate sense caution locket take bribe petty criminal use bolster pureblood credential he raise wand even troubling keep conceal beneath invisibility cloak say stupefy there flash red light umbridge crumpled forehead hit edge balustrade mrs cattermole paper slide lap onto floor prowl silver cat vanish icecold air hit like oncoming wind yaxley confuse look around source trouble see harry disembodied hand wand point,negative,0.55096793,"{'negative': 0.55096793, 'neutral': 0.427662, 'positive': 0.021370048}"
6,there flash red light umbridge crumpled forehead hit edge balustrade mrs cattermole paper slide lap onto floor prowl silver cat vanish icecold air hit like oncoming wind yaxley confuse look around source trouble see harry disembodied hand wand point he try draw wand late stupefy yaxley slide ground lie curl floor harry,neutral,0.7235715,"{'neutral': 0.7235715, 'negative': 0.2474, 'positive': 0.029028522}"
6,harry whirl around throw invisibility cloak dementor move corner glide toward woman chain chair whether patronus vanish sensed master long control seem abandon restraint mrs cattermole let terrible scream fear slimy scabbe hand grasp chin force face back expecto patronum the silver stag soar tip harry wand leap toward dementor fall back melt dark shadow the stag light powerful warm cat protection fill whole dungeon canter around around room,neutral,0.7067114,"{'neutral': 0.7067114, 'negative': 0.2448843, 'positive': 0.048404306}"
6,do I mutter harry tug chain bind arm well I change heart diffindo nothing happen hermione I get rid chain wait I try something,neutral,0.73259586,"{'neutral': 0.73259586, 'negative': 0.2308846, 'positive': 0.036519542}"
6,wait I try something hermione surround dementor I know harry wakes locket go I need duplicate geminio there that fool,negative,0.6153982,"{'negative': 0.6153982, 'neutral': 0.34844708, 'positive': 0.036154673}"
6,hermione come run downstairs let see relashio the chain clink withdraw arms chair mrs cattermole look frightened ever,negative,0.4980469,"{'negative': 0.4980469, 'neutral': 0.46068475, 'positive': 0.0412683}"
6,patronuse say harry pointing wand the stag slow walk still gleam brightly toward door as many muster hermione expec expecto patronum say hermione nothing happen it spell ever trouble harry tell completely bemuse mrs cattermole,neutral,0.80242515,"{'neutral': 0.80242515, 'positive': 0.10541762, 'negative': 0.09215722}"
6,bit unfortunate really come hermione expecto patronum a silver otter burst end hermione wand swam gracefully air join stag c mon say harry lead hermione mrs cattermole door,neutral,0.64433163,"{'neutral': 0.64433163, 'negative': 0.29638132, 'positive': 0.059287064}"
6,quickly he grab wand ground point depth magical bag accio dittany a small brown bottle zoom bag catch hasten back hermione ron whose eye halfclose strip white eyeball visible lid he faint say hermione also rather pale long look like mafalda though hair still gray place,neutral,0.87829274,"{'neutral': 0.87829274, 'positive': 0.1087451, 'negative': 0.012962134}"
6,if stay put protective enchantment around place reply raise wand begin walk wide circle around harry ron murmur incantation go harry see little disturbance surround air it hermione cast heat haze upon clearing salvio hexia protego totalum repello muggletum muffliato you could get tent harry tent,neutral,0.9096574,"{'neutral': 0.9096574, 'positive': 0.06930733, 'negative': 0.021035276}"
6,I think belonged bloke perkin ministry ask start disentangle tent peg apparently want back lumbago bad say hermione perform complicated figureofeight movement wand ron dad say I could borrow erecto add point wand misshapen canvas one fluid motion rise air settle fully construct onto ground harry whose startled hand tent peg soar land final thud end guy rope cave inimicum hermione finish skyward flourish that much I,neutral,0.75742567,"{'neutral': 0.75742567, 'negative': 0.16113187, 'positive': 0.0814425}"
6,apparently want back lumbago bad say hermione perform complicated figureofeight movement wand ron dad say I could borrow erecto add point wand misshapen canvas one fluid motion rise air settle fully construct onto ground harry whose startled hand tent peg soar land final thud end guy rope cave inimicum hermione finish skyward flourish that much I at least know come I guarantee keep vol,neutral,0.75641876,"{'neutral': 0.75641876, 'negative': 0.12477331, 'positive': 0.11880793}"
6,he look around sneakoscope it move you cast muffliato charm we right whisper hermione I everything whisper back muffliato mugglerepelle disillusionment charm they able hear see we whoever,neutral,0.8626913,"{'neutral': 0.8626913, 'positive': 0.11623753, 'negative': 0.02107121}"
6,it move you cast muffliato charm we right whisper hermione I everything whisper back muffliato mugglerepelle disillusionment charm they able hear see we whoever heavy scuff scrape noise plus sound dislodged stone twig tell several people clamber steep wooded slope descend narrow bank pitch tent,neutral,0.8311814,"{'neutral': 0.8311814, 'positive': 0.12016223, 'negative': 0.048656337}"
6,within second harry hear weary male voice there ought salmon reckon early season accio salmon there several distinct splash slap sound fish flesh somebody grunt appreciatively,neutral,0.78785455,"{'neutral': 0.78785455, 'positive': 0.14599846, 'negative': 0.06614703}"
6,please always helps say cold snide voice phineas nigellus slide portrait at hermione cry obscuro a black blindfold appear phinea nigellus clever dark eye cause bump frame shriek pain what dare,neutral,0.50229955,"{'neutral': 0.50229955, 'negative': 0.3676869, 'positive': 0.13001351}"
6,go back pretend get spattergroit mummy able feed ron make sudden movement harry react either wand clear owner pocket hermione raise protego cry invisible shield expand harry one side ron force backward step strength spell harry ron glare either side transparent barrier though see clearly first time harry feel corrosive hatred toward ron something break leave horcrux harry say,neutral,0.87794065,"{'neutral': 0.87794065, 'positive': 0.06312535, 'negative': 0.058933996}"
6,when flame dance life reflection waver dusty glass silver he see tiny movement picture as bathilda fumble log fire mutter tergeo the dust vanish photograph see half dozen miss large ornate frame he wonder whether bathilda somebody else remove then sight photograph near back collection catch eye snatch,neutral,0.8749608,"{'neutral': 0.8749608, 'negative': 0.07546881, 'positive': 0.049570397}"
6,slowly wheeze little climbed upper landing turn immediately right lead lowceilinged bedroom it pitchblack smell horrible harry make chamber pot protrude bed bathilda close door even swallow darkness lumo say harry wand ignite he give start bathilda move close second darkness hear approach you potter whisper,negative,0.71096927,"{'negative': 0.71096927, 'neutral': 0.2724339, 'positive': 0.016596792}"
6,yes whisper voice yesss hold hold accio accio wand but nothing happen need hand try force snake coil around torso squeeze air press horcrux hard chest circle ice throbbed life inch frantic heart brain flooding cold white light think obliterate breath drown distant footstep everything go,neutral,0.70575196,"{'neutral': 0.70575196, 'positive': 0.1899743, 'negative': 0.10427373}"
6,everything chaos it smash shelf wall splintered china fly everywhere harry jump bed seize dark shape know hermione she shriek pain pull back across bed the snake rear harry know bad snake come perhaps already gate head go split open pain scar the snake lunge take run leap drag hermione strike hermione screamed confringo spell fly around room explode wardrobe mirror ricochet back bounce floor ceiling harry feel heat sear back hand glass cut cheek pull hermione leapt bed break dress table straight smash window nothingness scream reverberate night twisted midair,negative,0.6497554,"{'negative': 0.6497554, 'neutral': 0.3260724, 'positive': 0.024172166}"
6,he laugh cast curse avada kedavra the green light fill cramp hallway light pram push wall make banister glare like lightning rod james potter fall like marionette whose string cut,negative,0.60226786,"{'negative': 0.60226786, 'neutral': 0.37692103, 'positive': 0.020811116}"
6,the child begin cry it see james he like cry never able stomach small one whine orphanage avada kedavra and break he nothing nothing pain terror must hide rubble ruin house child trap scream far away far away,negative,0.86644876,"{'negative': 0.86644876, 'neutral': 0.12016665, 'positive': 0.013384556}"
6,the dangle half wand reseal harry hold lumos the wand spark feebly go harry pointed hermione,neutral,0.82486635,"{'neutral': 0.82486635, 'positive': 0.16166048, 'negative': 0.013473087}"
6,the wand spark feebly go harry pointed hermione expelliarmus hermione wand give little jerk leave hand the feeble attempt magic much harry wand split two,neutral,0.76063275,"{'neutral': 0.76063275, 'positive': 0.13288543, 'negative': 0.10648176}"
6,though darkness swallow whole burnish image still imprint retinas obscure vision brighten lower eyelid disorient now fear come her presence mean safety lumos whisper wandtip ignite the imprint doe fade away every blink eye stand listen sound forest distant crackle twig soft swish snow be attack,neutral,0.757817,"{'neutral': 0.757817, 'negative': 0.20540571, 'positive': 0.036777332}"
6,again direct wand surround tree bush search human outline glint eye could see anyone all little fear leaven exhilaration return attention sword repose upon bottom frozen pool he point wand silvery shape murmur accio sword it stir he expect,neutral,0.8307798,"{'neutral': 0.8307798, 'positive': 0.12554523, 'negative': 0.04367493}"
6,he shiver tooth chatter horribly yet continue strip last stand underwear barefoote snow he place pouch contain wand mother letter shard sirius mirror old snitch top clothe point hermione wand ice diffindo it crack sound like bullet silence the surface pool break chunk dark ice rock ruffle water as far harry could judge deep retrieve sword would submerge completely,neutral,0.6078438,"{'neutral': 0.6078438, 'negative': 0.35622105, 'positive': 0.035935104}"
6,you crawl back week week oh wand she look though ready wrestle harry hand react instinctively protego the invisible shield erupt ron hermione the force knock backward onto floor spit hair mouth leapt,neutral,0.856975,"{'neutral': 0.856975, 'positive': 0.12559457, 'negative': 0.017430473}"
6,a large spider sit middle frosted web bramble harry take aim wand ron give previous night hermione since condescend examine decide make blackthorn engorgio the spider give little shiver bounce slightly web harry try,neutral,0.89931047,"{'neutral': 0.89931047, 'positive': 0.07268468, 'negative': 0.028004795}"
6,I sorry I say dumbledore young okay harry forgotten ron hatred spider sorry reducio the spider shrink harry look blackthorn wand,neutral,0.6086939,"{'neutral': 0.6086939, 'negative': 0.30614942, 'positive': 0.08515673}"
6,and think get girl back like I swear I swear potter upstairs homenum revelio say voice foot stairs harry hear hermione gasp odd sensation something swoop low immerse body shadow there someone right selwyn say second man sharply,neutral,0.7520115,"{'neutral': 0.7520115, 'negative': 0.12475101, 'positive': 0.1232376}"
6,hold tight second xenophilius paperwhite face appear top sideboard obliviate cry hermione point wand first face floor beneath deprimo she blast hole sit room floor,neutral,0.8680081,"{'neutral': 0.8680081, 'negative': 0.089217626, 'positive': 0.042774305}"
6,xenophilius paperwhite face appear top sideboard obliviate cry hermione point wand first face floor beneath deprimo she blast hole sit room floor they fall like boulders harry still hold onto hand dear life scream glimpse two man try get way vast quantity rubble break furniture rain around shatter ceiling,neutral,0.70922434,"{'neutral': 0.70922434, 'negative': 0.23425007, 'positive': 0.056525532}"
6,harry fall pant onto grass scramble they seem land corner field dusk hermione already run circle around wave wand protego totalum salvio hexia that treacherous old bleeder ron pant emerge beneath invisibility cloak throw harry hermione genius total genius I believe get,neutral,0.6873069,"{'neutral': 0.6873069, 'positive': 0.28960162, 'negative': 0.023091534}"
6,that treacherous old bleeder ron pant emerge beneath invisibility cloak throw harry hermione genius total genius I believe get cave inimicum didn I say erumpent horn I tell and house blow apart serve right say ron examine tear jean cut leg,neutral,0.6190125,"{'neutral': 0.6190125, 'positive': 0.28187966, 'negative': 0.09910787}"
6,there roar anger fellow scabior draw wand what think play woman stupefy scream stupefy they match even though four one she witch harry know prodigious skill conscience,neutral,0.5992234,"{'neutral': 0.5992234, 'negative': 0.33187765, 'positive': 0.06889888}"
6,what think play woman stupefy scream stupefy they match even though four one she witch harry know prodigious skill conscience they fall stand except greyback force kneeling position arm outstretche,neutral,0.7546569,"{'neutral': 0.7546569, 'negative': 0.18328945, 'positive': 0.062053658}"
6,what else take else answer I crucio hermione scream echo wall upstairs ron half sob pound wall fist harry utter desperation seize hagrid pouch around neck grope inside he pull dumbledore snitch shake hope know nothing happen wave broken half phoenix wand lifeless mirror fragment fall sparkle floor see gleam bright blue dumbledore eye gazing mirror,neutral,0.6725921,"{'neutral': 0.6725921, 'negative': 0.28896317, 'positive': 0.03844462}"
6,ron release wormtail together harry try pull crush metal finger around wormtail throat use pettigrew turn blue relashio say ron pointing wand silver hand nothing happen pettigrew drop knee moment hermione give dreadful scream overhead wormtail eye roll upward purple face give last twitch still harry ron looked leave wormtail body floor behind run stair back shadowy passageway lead drawing room,neutral,0.8182051,"{'neutral': 0.8182051, 'negative': 0.12799379, 'positive': 0.053801063}"
6,noooooooooooo ron burst draw room bellatrix look around shocked turn wand face ron instead expelliarmus roar point wormtail wand bellatrix fly air catch harry sprinted ron lucius narcissa draco greyback wheel harry yelled stupefy lucius malfoy collapse onto hearth jet light fly draco narcissa greyback wands harry throw floor roll behind sofa avoid,negative,0.5532333,"{'negative': 0.5532333, 'neutral': 0.41409862, 'positive': 0.0326681}"
6,ron burst draw room bellatrix look around shocked turn wand face ron instead expelliarmus roar point wormtail wand bellatrix fly air catch harry sprinted ron lucius narcissa draco greyback wheel harry yelled stupefy lucius malfoy collapse onto hearth jet light fly draco narcissa greyback wands harry throw floor roll behind sofa avoid stop or she die,neutral,0.80018085,"{'neutral': 0.80018085, 'negative': 0.14327717, 'positive': 0.056541998}"
6,the chandelier crash floor explosion crystal chain fall top hermione goblin still clutch sword gryffindor glitter shard crystal fly direction draco double hand cover bloody face as ron run pull hermione wreckage harry take chance he leapt armchair wrest three wand draco grip point greyback yelled stupefy the werewolf lift foot triple spell fly ceiling smash ground as narcissa drag draco way harm bellatrix spring feet hair fly brandish silver knife narcissa direct wand doorway dobby scream even bellatrix froze,neutral,0.5472981,"{'neutral': 0.5472981, 'negative': 0.4161893, 'positive': 0.0365126}"
6,no say hermione sound frightened he know harry could priori incantatem say harry we leave wand blackthorn wand malfoy hermione if examine properly make recreate spell cast lately see broke mine see try fail mend realize I use blackthorn one ever since,neutral,0.5241145,"{'neutral': 0.5241145, 'negative': 0.43467778, 'positive': 0.041207723}"
6,and set step nod leave right wizard raise golden rod pass body the probe harry know detect spell concealment hide magical object know second harry point draco wand guard turn murmur confundo twice unnoticed traver look bronze door inner hall guard give little start spell hit hermione long black hair ripple behind climb step,neutral,0.90764093,"{'neutral': 0.90764093, 'positive': 0.0704254, 'negative': 0.021933688}"
6,he hold slightly tremble hand dreadful blast realization harry know goblin gringotts aware bellatrix wand steal act act whisper griphook harry ear imperius curse harry raise hawthorn wand beneath cloak point old goblin whisper first time life imperio a curious sensation shoot harry arm feel tingle warmth seem flow mind sinews vein connect wand curse cast the goblin take bellatrix wand examine closely say ah new wand make madam lestrange,neutral,0.6746267,"{'neutral': 0.6746267, 'negative': 0.29562598, 'positive': 0.029747251}"
6,a new wand say traver approach counter still goblin around watch but could do wandmaker use harry act without think point wand traver mutter imperio oh yes I see say traver look bellatrix wand yes handsome and work well,positive,0.659425,"{'positive': 0.659425, 'neutral': 0.33306128, 'negative': 0.007513696}"
6,but room wizard harry pointed wand travers imperio the wizard turn set along dark track smart pace what make,neutral,0.9096682,"{'neutral': 0.9096682, 'positive': 0.07062308, 'negative': 0.019708691}"
6,we need say griphook enter vault without gringotts goblin and need clanker imperio harry say voice echo stone passage feel sense heady control flow brain wand bogrod submit befuddle expression change one polite indifference ron hurried pick leather bag metal tool harry I think I hear people come say hermione point bellatrix wand waterfall cry protego they see shield charm break flow enchant water fly passageway,neutral,0.8702387,"{'neutral': 0.8702387, 'positive': 0.079873405, 'negative': 0.04988787}"
6,imperio harry say voice echo stone passage feel sense heady control flow brain wand bogrod submit befuddle expression change one polite indifference ron hurried pick leather bag metal tool harry I think I hear people come say hermione point bellatrix wand waterfall cry protego they see shield charm break flow enchant water fly passageway good thinking say harry lead way griphook,neutral,0.82976145,"{'neutral': 0.82976145, 'positive': 0.14386126, 'negative': 0.02637722}"
6,light wand and hurry little time lumos harry shone light wand around vault its beam fall upon glitter jewel see fake sword gryffindor lie high shelf amongst jumble chain ron hermione light wand examine pile object surround,neutral,0.8607373,"{'neutral': 0.8607373, 'positive': 0.10550818, 'negative': 0.033754464}"
6,ron hermione point wand little golden cup sparkle threeway spotlight cup belong helga hufflepuff pass possession hepzibah smith steal tom riddle and hell go get without touch anything ask ron accio cup cry hermione evidently forget desperation griphook tell plan session no use use snarl goblin then say harry glare goblin,neutral,0.66958994,"{'neutral': 0.66958994, 'negative': 0.26939693, 'positive': 0.06101309}"
6,harry look ron hermione see terror face hermione say harry clanking grow louder I get get get get rid she raise wand point harry whispered levicorpus hoist air ankle harry hit suit armor replicas burst like whitehot body fill cramp space with scream pain ron hermione two goblin knock aside object also begin replicate,neutral,0.7042458,"{'neutral': 0.7042458, 'negative': 0.22232543, 'positive': 0.07342873}"
6,with scream pain ron hermione two goblin knock aside object also begin replicate half bury rise tide redhot treasure struggle yell harry thrust sword handle hufflepuff cup hook onto blade impervius screech hermione attempt protect ron goblin burn metal then bad scream yet make harry look ron hermione waistdeep treasure struggle keep bogrod slip beneath rise tide griphook sink sight nothing tip long finger leave view harry seize griphook finger pull,neutral,0.720735,"{'neutral': 0.720735, 'negative': 0.24071103, 'positive': 0.038553983}"
6,harry seize griphook finger pull the blistered goblin emerge degree howl liberacorpus yell harry crash griphook land surface swell treasure sword fly harry hand get harry yelled fight pain hot metal skin griphook clamber onto shoulder determine avoid swell mass redhot object where sword,neutral,0.7678105,"{'neutral': 0.7678105, 'negative': 0.16961019, 'positive': 0.06257922}"
6,thief he vanish midst advance crowd hold dagger accept without question slip hot metal harry struggle foot know way stupefy bellow ron hermione join jet red light flew crowd goblin topple other advance harry see several wizard guard run around corner the tethered dragon let roar gush flame fly goblin the wizard flee doubledup back way come inspiration madness come harry point wand thick cuff chain beast floor yell relashio,neutral,0.8609435,"{'neutral': 0.8609435, 'negative': 0.0703767, 'positive': 0.06867982}"
6,stupefy bellow ron hermione join jet red light flew crowd goblin topple other advance harry see several wizard guard run around corner the tethered dragon let roar gush flame fly goblin the wizard flee doubledup back way come inspiration madness come harry point wand thick cuff chain beast floor yell relashio the cuff break open loud bang this way harry yell still shoot stunning spell advance goblin sprint toward blind dragon,neutral,0.8380489,"{'neutral': 0.8380489, 'positive': 0.12824643, 'negative': 0.033704657}"
6,we never get big hermione scream dragon open mouth belch flame blast tunnel whose floor ceiling crack crumble by sheer force dragon claw fight way harry eye shut tight heat dust deafen crash rock dragon roar could cling back expect shake moment hear hermione yell defodio she help dragon enlarge passageway carve ceiling struggle upward toward fresher air away shriek clank goblin harry ron copy blast ceiling apart gouge spell they pass underground lake great crawl snarl beast seem sense freedom space ahead behind passage full dragon thrash spiked tail great lump rock gigantic fractured stalactite clank goblin seem grow muffled ahead dragon fire keep progress clear,neutral,0.66140527,"{'neutral': 0.66140527, 'negative': 0.2622023, 'positive': 0.07639247}"
6,a modicum calm cool rage how could boy know hidden ring gaunt shack no one ever know related gaunt hide connection killing never trace the ring surely safe and could boy anybody else know cave penetrate protection the idea locket steal absurd,negative,0.6069743,"{'negative': 0.6069743, 'neutral': 0.36365265, 'positive': 0.029373053}"
6,harry seize ron wrist raise wand many stun even attempt would give away position one death eater wave wand scream stop still echo around distant mountain accio cloak roar one death eater harry seize fold make attempt escape the summon charm work not wrapper potter yell death eater try charm fellow spread,neutral,0.75882083,"{'neutral': 0.75882083, 'negative': 0.21002091, 'positive': 0.031158267}"
6,harry sure they seemed come quickly take drag rattle breath detest taste despair air close he raise wand he could would suffer dementor kiss whatever happen afterward it ron hermione thought whisper expecto patronum the silver stag burst wand charge the dementor scatter triumphant yell somewhere sight it I see patronus stag,neutral,0.50767726,"{'neutral': 0.50767726, 'negative': 0.45759737, 'positive': 0.034725353}"
6,stag roar barman pull wand stag you idiot expecto patronum something huge horn erupt wand head charge toward high street sight that I see say death eater though less certainty,negative,0.753135,"{'negative': 0.753135, 'neutral': 0.227307, 'positive': 0.019557893}"
6,get right hogsmeade mountain able disapparate might see hagrid he hide cave grawp ever since try arrest we leave say harry we need get hogwart,neutral,0.76105994,"{'neutral': 0.76105994, 'negative': 0.17928395, 'positive': 0.059656173}"
6,yeah great harry closed eye scar throbbed choose sink voldemort mind he move along tunnel first cave he choose make sure locket coming would take long,neutral,0.4771691,"{'neutral': 0.4771691, 'negative': 0.4195581, 'positive': 0.10327274}"
6,and spit face harry pull cloak raise wand say you do as amycus spin around harry shout crucio the death eater lift foot he writhe air like drown man thrash howl pain crunch shatter glass smash front bookcase crumple insensible floor,neutral,0.64437526,"{'neutral': 0.64437526, 'negative': 0.29786298, 'positive': 0.057761736}"
6,professor something hide I suppose find could diadem I could speak professor flitwick there sound movement clink glass amycus come round before harry luna could act professor mcgonagall rise foot point wand groggy death eater say imperio amycus get walk sister pick wand shuffle obediently professor mcgonagall hand along then lay floor beside alecto,neutral,0.89691025,"{'neutral': 0.89691025, 'positive': 0.07522431, 'negative': 0.027865406}"
6,professor harry say approach little charm master professor I sorry interrupt important have get idea diadem ravenclaw protego horribilis diadem ravenclaw squeak flitwick a little extra wisdom never go amiss potter I hardly think would much use situation I mean know,neutral,0.6682509,"{'neutral': 0.6682509, 'negative': 0.19497861, 'positive': 0.1367705}"
